drug	disease	label
pubchem.compound:2170	UMLS:C0018843	0
pubchem.compound:151075	UMLS:C4310704	0
CHEMBL:CHEMBL4594341	UMLS:C0524662	0
pubchem.compound:11547499	UMLS:C1846862	0
pubchem.compound:3333	UMLS:C2931136	0
CHEMBL:CHEMBL2108350	UMLS:C3278923	0
CHEMBL:CHEMBL1201580	UMLS:C0235032	0
pubchem.compound:11338033	UMLS:C0013146	0
pubchem.compound:3121	UMLS:C0752323	0
pubchem.compound:4543	UMLS:C1970163	0
pubchem.compound:9400	UMLS:C3714580	0
pubchem.compound:7028	UMLS:C1327918	0
pubchem.compound:129211	UMLS:C1857777	0
CHEMBL:CHEMBL2108723	UMLS:C0033774	0
pubchem.compound:208898	UMLS:C4016425	0
pubchem.compound:24987688	UMLS:C0079731	0
pubchem.compound:135413539	UMLS:C0338503	0
pubchem.compound:11285002	UMLS:C3710589	0
pubchem.compound:4595	UMLS:C1845070	0
pubchem.compound:11749858	UMLS:C0013902	0
pubchem.compound:58438464	UMLS:C0029531	0
pubchem.compound:126506029	UMLS:C0752130	0
pubchem.compound:47576	UMLS:C0037997	0
pubchem.compound:10096344	UMLS:C3837967	0
pubchem.compound:3827	UMLS:C1292774	0
pubchem.compound:175804	UMLS:C0020564	0
CHEMBL:CHEMBL1743085	UMLS:C4748768	0
pubchem.compound:51634	UMLS:C0035300	0
pubchem.compound:86294073	UMLS:C1955870	0
pubchem.compound:135413523	UMLS:C0206160	0
CHEMBL:CHEMBL5314551	UMLS:C5680191	0
pubchem.compound:36462	UMLS:C0026650	0
pubchem.compound:175804	UMLS:C3837967	0
CHEMBL:CHEMBL4297711	UMLS:C4016052	0
CHEMBL:CHEMBL4297711	UMLS:C0013182	0
pubchem.compound:3105	UMLS:C0206639	0
pubchem.compound:6445540	UMLS:C1835814	0
CHEMBL:CHEMBL2109065	UMLS:C0034194	0
pubchem.compound:44181686	UMLS:C0740340	0
pubchem.compound:23663956	UMLS:C0079731	0
CHEMBL:CHEMBL4297722	UMLS:C3888239	0
pubchem.compound:16072155	UMLS:C0020538	0
pubchem.compound:66265	UMLS:C1849394	0
pubchem.compound:11285792	UMLS:C0021359	0
pubchem.compound:9433	UMLS:C1832841	0
CHEMBL:CHEMBL1201565	UMLS:C0152200	0
pubchem.compound:5878	UMLS:C1720861	0
CHEMBL:CHEMBL4594357	UMLS:C5681780	0
pubchem.compound:5593	UMLS:C0473527	0
pubchem.compound:11993702	UMLS:C1456865	0
CHEMBL:CHEMBL2108709	UMLS:C0007140	0
pubchem.compound:5284596	UMLS:C0280788	0
pubchem.compound:2678	UMLS:C0206138	0
CHEMBL:CHEMBL2108738	UMLS:C1334410	0
pubchem.compound:45138699	UMLS:C0746102	0
pubchem.compound:3354	UMLS:C0014457	0
CHEMBL:CHEMBL2109616	UMLS:C0018802	0
pubchem.compound:60750	UMLS:C0235820	0
CHEMBL:CHEMBL1201568	UMLS:C5561976	0
pubchem.compound:4510	UMLS:C4748838	0
pubchem.compound:4499	UMLS:C1865926	0
pubchem.compound:5360515	UMLS:C0006261	0
pubchem.compound:16720766	UMLS:C1863732	0
pubchem.compound:4091	UMLS:C5774315	0
CHEMBL:CHEMBL2109204	UMLS:C0029131	0
pubchem.compound:3902	UMLS:C0016522	0
pubchem.compound:23582846	UMLS:C4748803	0
pubchem.compound:5284583	UMLS:C0494158	0
pubchem.compound:49867930	UMLS:C0575081	0
pubchem.compound:3826	UMLS:C1141890	0
CHEMBL:CHEMBL1201828	UMLS:C3149117	0
CHEMBL:CHEMBL4297879	UMLS:C1869117	0
pubchem.compound:5039	UMLS:C0020635	0
pubchem.compound:9811834	UMLS:C1835807	0
CHEMBL:CHEMBL4297789	UMLS:C0268374	0
pubchem.compound:3826	UMLS:C0029445	0
pubchem.compound:3345	UMLS:C5567608	0
CHEMBL:CHEMBL2108404	UMLS:C0241240	0
pubchem.compound:10479502	UMLS:C1335062	0
pubchem.compound:68740	UMLS:C0428977	0
pubchem.compound:50225	UMLS:C0012715	0
pubchem.compound:71269142	UMLS:C0079744	0
pubchem.compound:4595	UMLS:C0004509	0
pubchem.compound:5328940	UMLS:C2752015	0
pubchem.compound:16351	UMLS:C2751315	0
CHEMBL:CHEMBL2109667	UMLS:C5680922	0
pubchem.compound:24828759	UMLS:C3838076	0
pubchem.compound:11399764	UMLS:C0600519	0
pubchem.compound:16533	UMLS:C1275278	0
pubchem.compound:3081927	UMLS:C0001621	0
pubchem.compound:5284472	UMLS:C1968843	0
pubchem.compound:60846	UMLS:C1863732	0
pubchem.compound:4100	UMLS:C0221355	0
pubchem.compound:9913767	UMLS:C1541923	0
pubchem.compound:23480	UMLS:C0006111	0
pubchem.compound:16133812	UMLS:C0000786	0
CHEMBL:CHEMBL1201585	UMLS:C1836651	0
CHEMBL:CHEMBL4297809	UMLS:C2936694	0
pubchem.compound:2216	UMLS:C1841837	0
pubchem.compound:6918837	UMLS:C0031069	0
pubchem.compound:10479502	UMLS:C0238441	0
CHEMBL:CHEMBL1743082	UMLS:C3541471	0
CHEMBL:CHEMBL1201581	UMLS:C0268318	0
pubchem.compound:91754527	UMLS:C0079485	0
pubchem.compound:54676537	UMLS:C0236780	0
pubchem.compound:5807	UMLS:C0005411	0
pubchem.compound:92337	UMLS:C4273730	0
pubchem.compound:6451149	UMLS:C0699790	0
pubchem.compound:129269915	UMLS:C0338503	0
CHEMBL:CHEMBL2364652	UMLS:C0344975	0
pubchem.compound:208898	UMLS:C5703292	0
pubchem.compound:30668	UMLS:C0020619	0
CHEMBL:CHEMBL1743079	UMLS:C0086664	0
CHEMBL:CHEMBL1201567	UMLS:C3553661	0
pubchem.compound:3559	UMLS:C0024620	0
pubchem.compound:5029	UMLS:C1834523	0
pubchem.compound:135398745	UMLS:C0004903	0
pubchem.compound:60198	UMLS:C4551488	0
pubchem.compound:107970	UMLS:C0029493	0
pubchem.compound:3488	UMLS:C0268125	0
pubchem.compound:17755248	UMLS:C0153463	0
CHEMBL:CHEMBL1743081	UMLS:C3805326	0
pubchem.compound:13620391	UMLS:C0027796	0
CHEMBL:CHEMBL2107881	UMLS:C0007103	0
pubchem.compound:636362	UMLS:C0796204	0
pubchem.compound:60838	UMLS:C1839832	0
pubchem.compound:5160	UMLS:C0022665	0
pubchem.compound:16203739	UMLS:C1837618	0
pubchem.compound:2088	UMLS:C0349218	0
pubchem.compound:5381	UMLS:C1578917	0
pubchem.compound:43157	UMLS:C0008372	0
pubchem.compound:68740	UMLS:C1837658	0
pubchem.compound:67479909	UMLS:C0029531	0
pubchem.compound:44610678	UMLS:C3887992	0
pubchem.compound:5755	UMLS:C0349217	0
pubchem.compound:4601	UMLS:C0007832	0
pubchem.compound:9818306	UMLS:C0151786	0
pubchem.compound:72941992	UMLS:C0079765	0
pubchem.compound:4418	UMLS:C0040128	0
pubchem.compound:5311	UMLS:C0376532	0
pubchem.compound:2187	UMLS:C0041657	0
pubchem.compound:159603	UMLS:C0270685	0
pubchem.compound:5282226	UMLS:C0010417	0
pubchem.compound:16961	UMLS:C0270549	0
pubchem.compound:3022645	UMLS:C4012146	0
CHEMBL:CHEMBL1201584	UMLS:C0027819	0
pubchem.compound:3446	UMLS:C5568140	0
pubchem.compound:451668	UMLS:C3280094	0
pubchem.compound:25253377	UMLS:C0024121	0
pubchem.compound:46908928	UMLS:C5680452	0
pubchem.compound:36462	UMLS:C3711384	0
pubchem.compound:452548	UMLS:C0265010	0
pubchem.compound:78131177	UMLS:C0019061	0
pubchem.compound:5775	UMLS:C3553886	0
pubchem.compound:5160	UMLS:C4748785	0
pubchem.compound:185460	UMLS:C0015310	0
pubchem.compound:16738693	UMLS:C0162820	0
pubchem.compound:208902	UMLS:C0338715	0
pubchem.compound:9444	UMLS:C5551003	0
pubchem.compound:1775	UMLS:C0026764	0
pubchem.compound:11640390	UMLS:C1849699	0
pubchem.compound:3033	UMLS:C0153463	0
pubchem.compound:5487427	UMLS:C0002938	0
pubchem.compound:3052776	UMLS:C1527311	0
pubchem.compound:6321225	UMLS:C1832978	0
pubchem.compound:169870	UMLS:C1866029	0
pubchem.compound:443872	UMLS:C1257877	0
CHEMBL:CHEMBL4594326	UMLS:C0003460	0
pubchem.compound:9853053	UMLS:C1631597	0
pubchem.compound:68540	UMLS:C0281267	0
pubchem.compound:1727	UMLS:C1335473	0
pubchem.compound:11683	UMLS:C4012268	0
pubchem.compound:11315474	UMLS:C4749947	0
CHEMBL:CHEMBL3707328	UMLS:C0027888	0
pubchem.compound:11626560	UMLS:C2931245	0
pubchem.compound:4595	UMLS:C0342418	0
pubchem.compound:16133812	UMLS:C0751436	0
pubchem.compound:2244	UMLS:C0038325	0
pubchem.compound:6918456	UMLS:C0279680	0
pubchem.compound:135449332	UMLS:C5193020	0
CHEMBL:CHEMBL3707314	UMLS:C0265535	0
pubchem.compound:20112022	UMLS:C0281361	0
pubchem.compound:39912	UMLS:C0154631	0
pubchem.compound:3168	UMLS:C0023480	0
pubchem.compound:38945	UMLS:C0243057	0
pubchem.compound:123596	UMLS:C0349788	0
pubchem.compound:3348	UMLS:C0157916	0
pubchem.compound:121448788	UMLS:C5575495	0
pubchem.compound:9903970	UMLS:C0030554	0
pubchem.compound:60853	UMLS:C0018128	0
pubchem.compound:6918173	UMLS:C4053775	0
pubchem.compound:156391	UMLS:C0036457	0
pubchem.compound:3394	UMLS:C0032617	0
pubchem.compound:3034010	UMLS:C5399980	0
CHEMBL:CHEMBL1201476	UMLS:C0029928	0
pubchem.compound:34359	UMLS:C3810363	0
pubchem.compound:42113	UMLS:C1956349	0
pubchem.compound:16134956	UMLS:C4748715	0
pubchem.compound:5281040	UMLS:C1527168	0
pubchem.compound:4192	UMLS:C5774256	0
pubchem.compound:2284	UMLS:C2931907	0
pubchem.compound:3784	UMLS:C0025990	0
pubchem.compound:66265	UMLS:C0005944	0
pubchem.compound:3108	UMLS:C0078917	0
CHEMBL:CHEMBL1201621	UMLS:C0019061	0
pubchem.compound:5282379	UMLS:C0000768	0
pubchem.compound:16231	UMLS:C0018524	0
CHEMBL:CHEMBL2109433	UMLS:C1849340	0
pubchem.compound:9568614	UMLS:C0345049	0
CHEMBL:CHEMBL1201515	UMLS:C1856127	0
CHEMBL:CHEMBL4297551	UMLS:C0005974	0
pubchem.compound:115237	UMLS:C0015423	0
pubchem.compound:452548	UMLS:C3463897	0
pubchem.compound:5906	UMLS:C0399352	0
pubchem.compound:9832447	UMLS:C3489532	0
pubchem.compound:4485	UMLS:C0027080	0
CHEMBL:CHEMBL2107979	UMLS:C0234357	0
pubchem.compound:54670351	UMLS:C0342473	0
pubchem.compound:25267009	UMLS:C3277074	0
pubchem.compound:517326	UMLS:C5190608	0
pubchem.compound:11552706	UMLS:C5193074	0
pubchem.compound:9941379	UMLS:C0333355	0
pubchem.compound:441345	UMLS:C0152101	0
pubchem.compound:5419	UMLS:C5677001	0
pubchem.compound:5526	UMLS:C3541471	0
CHEMBL:CHEMBL4297990	UMLS:C0265010	0
pubchem.compound:1548953	UMLS:C0027497	0
CHEMBL:CHEMBL1743058	UMLS:C1458155	0
pubchem.compound:11529527	UMLS:C3279092	0
pubchem.compound:9903970	UMLS:C4749284	0
pubchem.compound:10472693	UMLS:C0004509	0
CHEMBL:CHEMBL5315080	UMLS:C0342881	0
CHEMBL:CHEMBL3301587	UMLS:C0039590	0
pubchem.compound:6435415	UMLS:C4022699	0
CHEMBL:CHEMBL3990016	UMLS:C1136210	0
pubchem.compound:174174	UMLS:C1334410	0
CHEMBL:CHEMBL2364655	UMLS:C0022658	0
pubchem.compound:219024	UMLS:C0013902	0
pubchem.compound:54454	UMLS:C0027746	0
pubchem.compound:23725423	UMLS:C3280524	0
pubchem.compound:5563	UMLS:C0342418	0
pubchem.compound:6834	UMLS:C1176475	0
pubchem.compound:6420040	UMLS:C5569048	0
pubchem.compound:10479502	UMLS:C0917804	0
CHEMBL:CHEMBL1201823	UMLS:C1956131	0
pubchem.compound:67171867	UMLS:C0001973	0
pubchem.compound:11640390	UMLS:C5681601	0
CHEMBL:CHEMBL4650395	UMLS:C4310764	0
pubchem.compound:2564	UMLS:C3809427	0
pubchem.compound:65478	UMLS:C2239176	0
pubchem.compound:51349053	UMLS:C3827273	0
CHEMBL:CHEMBL2108413	UMLS:C3495498	0
pubchem.compound:9828911	UMLS:C5680365	0
pubchem.compound:129228	UMLS:C0024305	0
pubchem.compound:5834	UMLS:C0014544	0
pubchem.compound:9871419	UMLS:C0236811	0
pubchem.compound:86705695	UMLS:C0376407	0
pubchem.compound:3117	UMLS:C0038644	0
pubchem.compound:185460	UMLS:C0031762	0
pubchem.compound:15951529	UMLS:C0008780	0
pubchem.compound:446541	UMLS:C4305275	0
pubchem.compound:59227	UMLS:C4748840	0
pubchem.compound:5356	UMLS:C0085637	0
CHEMBL:CHEMBL4297715	UMLS:C1841837	0
CHEMBL:CHEMBL1742994	UMLS:C0002938	0
pubchem.compound:73417116	UMLS:C1854128	0
pubchem.compound:4456	UMLS:C1856184	0
pubchem.compound:47576	UMLS:C0085215	0
pubchem.compound:4095	UMLS:C1846647	0
CHEMBL:CHEMBL1743082	UMLS:C0751036	0
pubchem.compound:66558664	UMLS:C1135747	0
pubchem.compound:24821094	UMLS:C1865304	0
pubchem.compound:178024	UMLS:C2243051	0
pubchem.compound:3078519	UMLS:C3541994	0
CHEMBL:CHEMBL4297828	UMLS:C5193020	0
pubchem.compound:42890	UMLS:C0393703	0
pubchem.compound:4100	UMLS:C1704417	0
pubchem.compound:166589	UMLS:C0150055	0
pubchem.compound:5656	UMLS:C0004936	0
pubchem.compound:4499	UMLS:C1848947	0
CHEMBL:CHEMBL2108681	UMLS:C1458155	0
pubchem.compound:65264	UMLS:C0020450	0
pubchem.compound:60606	UMLS:C4012727	0
CHEMBL:CHEMBL5315115	UMLS:C0153458	0
pubchem.compound:4418	UMLS:C2676023	0
pubchem.compound:25151352	UMLS:C1837229	0
pubchem.compound:5486971	UMLS:C0037763	0
pubchem.compound:11399764	UMLS:C1833590	0
pubchem.compound:8514	UMLS:C4025797	0
pubchem.compound:9828911	UMLS:C5191005	0
pubchem.compound:216239	UMLS:C0001306	0
pubchem.compound:5353622	UMLS:C3280378	0
pubchem.compound:9911830	UMLS:C4024960	0
pubchem.compound:2153	UMLS:C3279092	0
pubchem.compound:148123	UMLS:C5569048	0
pubchem.compound:11285002	UMLS:C0281267	0
CHEMBL:CHEMBL1201560	UMLS:C0018213	0
pubchem.compound:443879	UMLS:C5679956	0
pubchem.compound:5359	UMLS:C0020443	0
pubchem.compound:13342	UMLS:C0393593	0
CHEMBL:CHEMBL1201564	UMLS:C3150968	0
pubchem.compound:444036	UMLS:C0025517	0
pubchem.compound:5288783	UMLS:C1832855	0
pubchem.compound:23725423	UMLS:C0009806	0
pubchem.compound:178024	UMLS:C0020192	0
pubchem.compound:400769	UMLS:C0034152	0
pubchem.compound:6047	UMLS:C0234629	0
pubchem.compound:11431811	UMLS:C1832425	0
pubchem.compound:3676	UMLS:C4016820	0
pubchem.compound:4499	UMLS:C0004096	0
pubchem.compound:118196485	UMLS:C0014544	0
CHEMBL:CHEMBL4297792	UMLS:C0003089	0
pubchem.compound:6445540	UMLS:C0339143	0
pubchem.compound:5487427	UMLS:C1860808	0
pubchem.compound:9843750	UMLS:C0026636	0
CHEMBL:CHEMBL2095222	UMLS:C0585362	0
pubchem.compound:443879	UMLS:C0026272	0
pubchem.compound:5362129	UMLS:C0264490	0
pubchem.compound:26758	UMLS:C4551495	0
pubchem.compound:91618104	UMLS:C0476403	0
pubchem.compound:3410	UMLS:C2673630	0
pubchem.compound:667484	UMLS:C0020623	0
pubchem.compound:158781	UMLS:C2713368	0
pubchem.compound:121396	UMLS:C0154830	0
pubchem.compound:5360515	UMLS:C0024115	0
CHEMBL:CHEMBL2108147	UMLS:C5774256	0
pubchem.compound:91617630	UMLS:C0345030	0
pubchem.compound:9854073	UMLS:C0206663	0
pubchem.compound:68844	UMLS:C0004936	0
pubchem.compound:11552706	UMLS:C5680294	0
pubchem.compound:11326715	UMLS:C4703449	0
pubchem.compound:3749	UMLS:C3809781	0
pubchem.compound:392622	UMLS:C1721006	0
CHEMBL:CHEMBL1201835	UMLS:C4016819	0
pubchem.compound:6918493	UMLS:C0085762	0
CHEMBL:CHEMBL1201467	UMLS:C0153108	0
pubchem.compound:3036703	UMLS:C3552311	0
CHEMBL:CHEMBL2108583	UMLS:C1527168	0
pubchem.compound:54684461	UMLS:C0035455	0
pubchem.compound:5742	UMLS:C1834153	0
pubchem.compound:51634	UMLS:C4024448	0
pubchem.compound:60795	UMLS:C0027726	0
CHEMBL:CHEMBL3301583	UMLS:C0020507	0
CHEMBL:CHEMBL1201576	UMLS:C1834523	0
CHEMBL:CHEMBL1201584	UMLS:C2750509	0
CHEMBL:CHEMBL3833384	UMLS:C4023342	0
CHEMBL:CHEMBL2108611	UMLS:C0265275	0
pubchem.compound:9833407	UMLS:C0086438	0
pubchem.compound:107782	UMLS:C1837014	0
pubchem.compound:60699	UMLS:C3552553	0
pubchem.compound:11965427	UMLS:C4274332	0
pubchem.compound:5388962	UMLS:C0002625	0
pubchem.compound:15983988	UMLS:C0162565	0
pubchem.compound:9853053	UMLS:C0751039	0
CHEMBL:CHEMBL832	UMLS:C0004114	0
pubchem.compound:4991	UMLS:C0522224	0
pubchem.compound:72165228	UMLS:C2751307	0
CHEMBL:CHEMBL4650434	UMLS:C0079773	0
pubchem.compound:176870	UMLS:C3552634	0
pubchem.compound:43032	UMLS:C5676881	0
pubchem.compound:219078	UMLS:C0007194	0
pubchem.compound:24780598	UMLS:C4551860	0
pubchem.compound:2431	UMLS:C0265313	0
pubchem.compound:11285792	UMLS:C0085159	0
pubchem.compound:16052011	UMLS:C0030354	0
pubchem.compound:13559281	UMLS:C0042373	0
pubchem.compound:5281078	UMLS:C0003742	0
CHEMBL:CHEMBL2108628	UMLS:C1843153	0
pubchem.compound:44181686	UMLS:C5700310	0
pubchem.compound:5452	UMLS:C4480969	0
pubchem.compound:3883	UMLS:C1858592	0
pubchem.compound:5386	UMLS:C2750481	0
pubchem.compound:60151560	UMLS:C3281191	0
pubchem.compound:2723601	UMLS:C2750067	0
pubchem.compound:82146	UMLS:C0282207	0
CHEMBL:CHEMBL1201497	UMLS:C0010674	0
CHEMBL:CHEMBL4298124	UMLS:C0036996	0
pubchem.compound:6918305	UMLS:C4225218	0
pubchem.compound:3902	UMLS:C0012243	0
pubchem.compound:636403	UMLS:C3151356	0
pubchem.compound:3784	UMLS:C1849394	0
pubchem.compound:2435	UMLS:C4551860	0
pubchem.compound:6439522	UMLS:C4082171	0
pubchem.compound:3152	UMLS:C0023418	0
pubchem.compound:71600085	UMLS:C1535926	0
CHEMBL:CHEMBL2109573	UMLS:C0751958	0
pubchem.compound:5732	UMLS:C4551714	0
pubchem.compound:16961	UMLS:C4551563	0
pubchem.compound:6450830	UMLS:C0020557	0
CHEMBL:CHEMBL4297990	UMLS:C0017920	0
pubchem.compound:2471	UMLS:C1842462	0
CHEMBL:CHEMBL2109457	UMLS:C0153574	0
pubchem.compound:443936	UMLS:C5574705	0
pubchem.compound:667550	UMLS:C2750413	0
CHEMBL:CHEMBL2109093	UMLS:C0154909	0
CHEMBL:CHEMBL1201561	UMLS:C3808377	0
pubchem.compound:667484	UMLS:C5677001	0
pubchem.compound:84003	UMLS:C1832466	0
pubchem.compound:71491931	UMLS:C0010495	0
pubchem.compound:11711522	UMLS:C3552553	0
pubchem.compound:5523	UMLS:C4551649	0
CHEMBL:CHEMBL1201439	UMLS:C0242343	0
CHEMBL:CHEMBL3833320	UMLS:C3552553	0
CHEMBL:CHEMBL1201575	UMLS:C1269683	0
CHEMBL:CHEMBL4594326	UMLS:C0011053	0
pubchem.compound:5775	UMLS:C4551714	0
pubchem.compound:124246	UMLS:C0236811	0
CHEMBL:CHEMBL2109540	UMLS:C0749420	0
CHEMBL:CHEMBL1201836	UMLS:C2751642	0
pubchem.compound:9933475	UMLS:C0740279	0
pubchem.compound:3559	UMLS:C0266539	0
CHEMBL:CHEMBL3301583	UMLS:C0004763	0
CHEMBL:CHEMBL2108413	UMLS:C0002874	0
pubchem.compound:91667513	UMLS:C1565662	0
pubchem.compound:5920	UMLS:C0013384	0
CHEMBL:CHEMBL2109058	UMLS:C1864900	0
pubchem.compound:28417	UMLS:C3553794	0
pubchem.compound:4418	UMLS:C1578917	0
CHEMBL:CHEMBL4594618	UMLS:C4748701	0
pubchem.compound:3005573	UMLS:C2931135	0
pubchem.compound:446220	UMLS:C0042373	0
pubchem.compound:68873	UMLS:C1854301	0
pubchem.compound:2732	UMLS:C4022738	0
CHEMBL:CHEMBL4594730	UMLS:C0085298	0
pubchem.compound:12947	UMLS:C4020867	0
pubchem.compound:145948323	UMLS:C0039231	0
CHEMBL:CHEMBL1201520	UMLS:C1836383	0
pubchem.compound:135413536	UMLS:C1257806	0
pubchem.compound:9933004	UMLS:C0311375	0
pubchem.compound:2733525	UMLS:C4553889	0
pubchem.compound:443939	UMLS:C4512055	0
pubchem.compound:60199242	UMLS:C1301509	0
pubchem.compound:25141092	UMLS:C0424605	0
pubchem.compound:443936	UMLS:C0023895	0
pubchem.compound:2162	UMLS:C2750414	0
pubchem.compound:135398744	UMLS:C0270850	0
pubchem.compound:148201	UMLS:C4748455	0
pubchem.compound:9870652	UMLS:C0162534	0
CHEMBL:CHEMBL2108628	UMLS:C0029810	0
pubchem.compound:5311128	UMLS:C5679683	0
pubchem.compound:2370	UMLS:C0236792	0
pubchem.compound:20112022	UMLS:C4016211	0
pubchem.compound:17755248	UMLS:C0042900	0
CHEMBL:CHEMBL4297744	UMLS:C0002622	0
pubchem.compound:11954316	UMLS:C0043202	0
CHEMBL:CHEMBL4297566	UMLS:C0266568	0
pubchem.compound:4147757	UMLS:C3809781	0
pubchem.compound:3678	UMLS:C0079758	0
pubchem.compound:9578005	UMLS:C0342154	0
pubchem.compound:2370	UMLS:C0031117	0
CHEMBL:CHEMBL1201821	UMLS:C1836150	0
pubchem.compound:121448788	UMLS:C1838979	0
pubchem.compound:53235510	UMLS:C0003119	0
pubchem.compound:2712	UMLS:C3150956	0
CHEMBL:CHEMBL3408947	UMLS:C0152427	0
pubchem.compound:2733525	UMLS:C5193074	0
pubchem.compound:9865554	UMLS:C0521573	0
pubchem.compound:23706212	UMLS:C0265354	0
CHEMBL:CHEMBL2108893	UMLS:C3149074	0
pubchem.compound:71491931	UMLS:C5680508	0
pubchem.compound:11001318	UMLS:C0392005	0
pubchem.compound:9800068	UMLS:C0334287	0
pubchem.compound:60699	UMLS:C5669918	0
pubchem.compound:60835	UMLS:C2875058	0
pubchem.compound:86294127	UMLS:C4021618	0
pubchem.compound:5018304	UMLS:C0009952	0
pubchem.compound:1727	UMLS:C5543176	0
pubchem.compound:667550	UMLS:C2315100	0
CHEMBL:CHEMBL2108611	UMLS:C3810294	0
CHEMBL:CHEMBL1742994	UMLS:C0392525	0
pubchem.compound:13810	UMLS:C0023860	0
pubchem.compound:16923	UMLS:C1833118	0
pubchem.compound:4636	UMLS:C5700127	0
pubchem.compound:3038525	UMLS:C1847605	0
pubchem.compound:68844	UMLS:C0007766	0
pubchem.compound:16533	UMLS:C4748715	0
pubchem.compound:50225	UMLS:C0018816	0
pubchem.compound:6436	UMLS:C0029458	0
pubchem.compound:9865515	UMLS:C1335029	0
pubchem.compound:4474	UMLS:C0003838	0
pubchem.compound:82148	UMLS:C4511137	0
pubchem.compound:43032	UMLS:C1864839	0
pubchem.compound:16072155	UMLS:C0432242	0
pubchem.compound:148197	UMLS:C4020900	0
pubchem.compound:9782	UMLS:C0031149	0
pubchem.compound:23667642	UMLS:C0018923	0
pubchem.compound:46189893	UMLS:C0376618	0
pubchem.compound:9868491	UMLS:C0036341	0
CHEMBL:CHEMBL3545159	UMLS:C3501848	0
pubchem.compound:66124	UMLS:C0022104	0
pubchem.compound:3348	UMLS:C1836923	0
pubchem.compound:3261	UMLS:C0011860	0
pubchem.compound:6047	UMLS:C0398562	0
pubchem.compound:441207	UMLS:C2700405	0
pubchem.compound:9838712	UMLS:C0020626	0
pubchem.compound:23634441	UMLS:C0031090	0
pubchem.compound:166625231	UMLS:C4225313	0
pubchem.compound:9864881	UMLS:C1845070	0
CHEMBL:CHEMBL4297744	UMLS:C0023467	0
pubchem.compound:11990828	UMLS:C0340279	0
pubchem.compound:157917	UMLS:C3554398	0
pubchem.compound:71481097	UMLS:C1861848	0
pubchem.compound:1549000	UMLS:C0023492	0
CHEMBL:CHEMBL1201561	UMLS:C0008372	0
pubchem.compound:49841217	UMLS:C5680153	0
pubchem.compound:25078429	UMLS:C1867439	0
pubchem.compound:135398737	UMLS:C3150412	0
CHEMBL:CHEMBL2108359	UMLS:C4023814	0
pubchem.compound:135449327	UMLS:C1859774	0
CHEMBL:CHEMBL1201649	UMLS:C5394081	0
pubchem.compound:126565	UMLS:C0338831	0
pubchem.compound:5574	UMLS:C0086664	0
pubchem.compound:6451149	UMLS:C0948216	0
pubchem.compound:2724385	UMLS:C0344529	0
CHEMBL:CHEMBL1201585	UMLS:C0026266	0
pubchem.compound:4510	UMLS:C1335469	0
CHEMBL:CHEMBL4594505	UMLS:C4707228	0
pubchem.compound:2712	UMLS:C5676969	0
pubchem.compound:135565884	UMLS:C1855553	0
pubchem.compound:13620391	UMLS:C4751003	0
pubchem.compound:1254	UMLS:C1832855	0
pubchem.compound:11529527	UMLS:C3810294	0
CHEMBL:CHEMBL1201572	UMLS:C3280524	0
CHEMBL:CHEMBL1743058	UMLS:C0175700	0
pubchem.compound:3121	UMLS:C0009375	0
pubchem.compound:60853	UMLS:C3714927	0
pubchem.compound:11626560	UMLS:C4748251	0
pubchem.compound:90410375	UMLS:C0206062	0
pubchem.compound:9911830	UMLS:C1527311	0
pubchem.compound:44564108	UMLS:C0205713	0
CHEMBL:CHEMBL2007641	UMLS:C1849811	0
pubchem.compound:65326	UMLS:C1832702	0
pubchem.compound:23666110	UMLS:C0018965	0
pubchem.compound:3478	UMLS:C1840333	0
pubchem.compound:159603	UMLS:C4049004	0
pubchem.compound:154257	UMLS:C1332219	0
pubchem.compound:6918140	UMLS:C4023342	0
pubchem.compound:5920	UMLS:C0085547	0
pubchem.compound:10280735	UMLS:C1862939	0
CHEMBL:CHEMBL2108666	UMLS:C0031069	0
CHEMBL:CHEMBL1742992	UMLS:C1853863	0
pubchem.compound:667490	UMLS:C0014553	0
pubchem.compound:82148	UMLS:C0796204	0
pubchem.compound:155434	UMLS:C3552311	0
CHEMBL:CHEMBL5314348	UMLS:C4760583	0
pubchem.compound:54841	UMLS:C3554355	0
CHEMBL:CHEMBL1201657	UMLS:C0153458	0
CHEMBL:CHEMBL2393130	UMLS:C4016716	0
pubchem.compound:71491931	UMLS:C0334401	0
pubchem.compound:3440	UMLS:C3554593	0
pubchem.compound:10096344	UMLS:C1336839	0
pubchem.compound:5574	UMLS:C0338656	0
pubchem.compound:261004	UMLS:C2678476	0
pubchem.compound:25127112	UMLS:C0022340	0
pubchem.compound:5486971	UMLS:C0026351	0
CHEMBL:CHEMBL4594618	UMLS:C4049004	0
pubchem.compound:66653479	UMLS:C0221043	0
pubchem.compound:86294127	UMLS:C0266126	0
pubchem.compound:439260	UMLS:C1862382	0
pubchem.compound:60496	UMLS:C4706415	0
pubchem.compound:5419	UMLS:C0008625	0
pubchem.compound:60961	UMLS:C0019080	0
pubchem.compound:28620	UMLS:C1835932	0
pubchem.compound:33036	UMLS:C0004943	0
pubchem.compound:3478	UMLS:C4310757	0
pubchem.compound:3117	UMLS:C0477360	0
pubchem.compound:11534420	UMLS:C0020523	0
pubchem.compound:14219	UMLS:C0025500	0
CHEMBL:CHEMBL4298055	UMLS:C0013423	0
