"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000001517","Foxm1",2.59627376983275,1.49032091745897,4.96587806165586e-12,5.84711099903784e-10,1,"6",128339930,128353109,"+",13180,5746,0.502845,0.535503,0.4776,"protein_coding",6.04722714307221,2.80951463892688
"ENSMUSG00000036834","Plch1",2.22529721179282,1.65578860793807,5.6337439488955e-12,6.57775112823144e-10,1,"3",63603655,63806893,"-",203239,8609,0.40769,0.449065,0.405859,"protein_coding",4.67607221975176,3.15095381430521
"ENSMUSG00000053550","Shisa7",4.34336125413491,1.03127105438156,5.79459979170053e-12,6.70918079215726e-10,1,"7",4828551,4847695,"-",19145,6633,0.520476,0.566863,0.495884,"protein_coding",20.2993447551816,2.04382412422088
"ENSMUSG00000026070","Il18r1",2.13874323014112,2.09717154283393,5.89188319173437e-12,6.76544008809565e-10,1,"1",40504712,40540014,"+",35303,4805,0.419296,0.44974,0.4145,"protein_coding",4.40378254048886,4.27869707733983
"ENSMUSG00000028364","Tnc",4.60093242777646,1.45799846778621,6.10565467354254e-12,6.95343983886886e-10,1,"4",63878022,63965252,"-",87231,7745,0.431629,0.522918,0.422734,"protein_coding",24.2671440871029,2.74726954912098
"ENSMUSG00000030703","Gdpd3",3.36136248545749,1.15437498733836,6.28808816681962e-12,7.0457013701445e-10,1,"7",126365506,126374821,"+",9316,2178,0.486205,0.536272,0.470926,"protein_coding",10.2771083303446,2.22587871953631
"ENSMUSG00000091387","Gcnt4",2.48059844043972,1.35434951587549,6.26111079752749e-12,7.0457013701445e-10,1,"13",97061197,97087414,"+",26218,5084,0.471717,0.459087,0.474755,"protein_coding",5.5812893448788,2.556818081324
"ENSMUSG00000019278","Dpep1",6.75311671807016,-0.972708996875317,6.4742017540081e-12,7.19620473361508e-10,-1,"8",123912981,123928551,"+",15571,2474,0.505523,0.526677,0.501527,"protein_coding",107.867520607984,0.509548367923144
"ENSMUSG00000003051","Elf3",5.30431824739678,1.03068247483888,6.82471410167112e-12,7.52560140703322e-10,1,"1",135181313,135186306,"-",4994,2208,0.547567,0.557518,0.539677,"protein_coding",39.5147191014612,2.04299047075851
"ENSMUSG00000001403","Ube2c",2.21643715100938,1.80216486945768,7.8268869992912e-12,8.49584124751187e-10,1,"2",164611818,164620742,"+",8925,2593,0.50818,0.532588,0.498184,"protein_coding",4.64744293600767,3.48743147485997
"ENSMUSG00000034227","Foxj1",0.84125488105207,3.68025555036792,7.78731343409835e-12,8.49584124751187e-10,1,"11",116221530,116226225,"-",4696,2620,0.596592,0.61374,0.57494,"protein_coding",1.79160783572759,12.819388590129
"ENSMUSG00000032327","Stra6",3.17344226033962,2.69755646828915,8.13829205147516e-12,8.76304640781509e-10,1,"9",57971071,58061279,"+",90209,5805,0.506895,0.544875,0.504283,"protein_coding",9.02196857135823,6.48702261479145
"ENSMUSG00000041064","Pif1",0.683909444708293,2.48353750380438,8.19919413427351e-12,8.76304640781509e-10,1,"9",65494442,65503249,"+",8808,4378,0.510957,0.538602,0.483631,"protein_coding",1.60648715413051,5.59267115657814
"ENSMUSG00000028970","Abcb1b",3.33518144738116,1.36825006152239,8.78204655229902e-12,9.31433242730096e-10,1,"5",8848147,8916315,"+",68169,7961,0.413728,0.439769,0.410285,"protein_coding",10.0922884953401,2.58157240462376
"ENSMUSG00000040957","Cables1",3.67475717181052,-0.710437217987819,1.0032001641073e-11,1.05594417273537e-09,-1,"18",11972277,12078687,"+",106411,3828,0.484015,0.592215,0.479977,"protein_coding",12.7706245045169,0.611134902425964
"ENSMUSG00000035385","Ccl2",1.48870414044972,2.68782891797837,1.03152168322578e-11,1.07759114787511e-09,1,"11",81926397,81928279,"+",1883,1136,0.437832,0.450704,0.418231,"protein_coding",2.80636787937802,6.4434301887793
"ENSMUSG00000028085","Gatb",6.14914103899726,-0.709193474873553,1.06506047687329e-11,1.10432464669235e-09,-1,"3",85481426,85562929,"+",81504,4285,0.439947,0.490315,0.437152,"protein_coding",70.9701789517557,0.611661987178561
"ENSMUSG00000058952","Cfi",3.96229857585769,2.40073424219274,1.10780153280754e-11,1.14013292569096e-09,1,"3",129629533,129668981,"+",39449,2205,0.433178,0.468934,0.431061,"protein_coding",15.5872938626968,5.2807185171305
"ENSMUSG00000045392","Olfr1033",3.30868241689234,1.40248462049719,1.11916506327511e-11,1.14335877861356e-09,1,"2",85850977,85875515,"+",24539,4257,0.36959,0.338031,0.376214,"protein_coding",9.90860814207863,2.64356467080126
"ENSMUSG00000028718","Stil",1.22380461030763,2.3781115588452,1.14445076409789e-11,1.15224629828813e-09,1,"4",114857356,114900393,"+",43038,5777,0.402351,0.444868,0.39576,"protein_coding",2.33561844608986,5.19855822162691
"ENSMUSG00000048644","Ctxn1",2.82918176762454,1.55402217133772,1.14103504437835e-11,1.15224629828813e-09,1,"8",4307660,4309274,"-",1615,1210,0.614622,0.595868,0.670792,"protein_coding",7.10670969688911,2.93634639749357
"ENSMUSG00000032523","Hhatl",2.19356195453835,-1.25114592318401,1.20241003853719e-11,1.20189101262127e-09,-1,"9",121613082,121621573,"-",8492,2610,0.571311,0.588123,0.56385,"protein_coding",4.57433477677558,0.420114380976058
"ENSMUSG00000041782","Lad1",6.7573356349492,-1.02435149438783,1.21542464511288e-11,1.20622214422845e-09,-1,"1",135746336,135761080,"+",14745,3388,0.532216,0.573495,0.519901,"protein_coding",108.183422546855,0.491631242690381
"ENSMUSG00000013415","Igf2bp1",3.7760611349151,1.13713212651269,1.26510790355074e-11,1.23670870248317e-09,1,"11",95847989,95896766,"-",48778,9665,0.485229,0.503363,0.480748,"protein_coding",13.6995930674677,2.19943372040734
"ENSMUSG00000020897","Aurkb",1.68037841086025,2.03705014641143,1.27579973760258e-11,1.23670870248317e-09,1,"11",68936473,68942490,"+",6018,2941,0.490776,0.518191,0.464564,"protein_coding",3.20512008523121,4.10405523108368
"ENSMUSG00000027102","Hoxd8",6.22041204691568,-0.824950643137206,1.28174789950754e-11,1.23670870248317e-09,-1,"2",74534959,74538277,"+",3319,2741,0.553948,0.561474,0.518198,"protein_coding",74.5642427236424,0.564501514555957
"ENSMUSG00000027635","Dsn1",2.9121568486357,0.970657422440423,1.26760064761742e-11,1.23670870248317e-09,1,"2",156837185,156849074,"-",11890,3343,0.44722,0.461861,0.441493,"protein_coding",7.52742719140944,1.95973342365695
"ENSMUSG00000021456","Fbp2",4.33319967189628,1.19170121839584,1.29537485291763e-11,1.24123711768535e-09,1,"13",62984691,63006236,"-",21546,1461,0.459643,0.505818,0.456284,"protein_coding",20.1568692373706,2.28421938372706
"ENSMUSG00000091813","Ces2h",2.27656403164701,-1.42450685200959,1.31961927921129e-11,1.25580755242203e-09,-1,"8",105727485,105747810,"+",20326,2433,0.461205,0.505138,0.455231,"protein_coding",4.84522624041352,0.372546689469702
"ENSMUSG00000021754","Map3k1",5.82004338373454,1.00963265822874,1.36861541789237e-11,1.29357432763242e-09,1,"13",111882962,111945527,"-",62566,7425,0.46558,0.491852,0.462042,"protein_coding",56.4946906065984,2.01339837949414
"ENSMUSG00000049811","Fam161a",3.08157459493349,-0.728885895954522,1.44501177079486e-11,1.3565536177989e-09,-1,"11",22957531,22980788,"+",23258,4388,0.443393,0.4567,0.440299,"protein_coding",8.46537861895161,0.603369679022667
"ENSMUSG00000006398","Cdc20",3.21054304695663,1.49873368484832,1.49271242020635e-11,1.39192928633201e-09,1,"4",118290098,118294549,"-",4452,1859,0.509773,0.551372,0.479938,"protein_coding",9.25698925243716,2.82594558250414
"ENSMUSG00000039385","Cdh6",3.76659478693997,1.29831216443424,1.51726728432704e-11,1.40539410989599e-09,1,"15",13028787,13173761,"-",144975,9012,0.41851,0.422215,0.418264,"protein_coding",13.6099964643382,2.45940983395039
"ENSMUSG00000029661","Col1a2",7.74219153614535,1.32035738800667,1.55200056445994e-11,1.42804608229181e-09,1,"6",4504814,4541544,"+",36731,12378,0.40942,0.446114,0.390769,"protein_coding",214.107501989591,2.49727965351695
"ENSMUSG00000027204","Fbn1",5.0534421917414,1.39206529072768,1.57806074904981e-11,1.44247210837487e-09,1,"2",125142514,125349913,"-",207400,12063,0.433768,0.518113,0.428559,"protein_coding",33.2076146757806,2.62454128295654
"ENSMUSG00000050410","Tcf19",3.24720423781126,1.05319271733561,1.60128045745167e-11,1.44596513952252e-09,1,"17",35823631,35827721,"-",4091,1778,0.513692,0.552868,0.483564,"protein_coding",9.49523849723673,2.07511705182028
"ENSMUSG00000071984","Fndc1",2.77911751361313,1.38336499355869,1.60269635444414e-11,1.44596513952252e-09,1,"17",7957401,8046134,"-",88734,9846,0.449731,0.506906,0.442595,"protein_coding",6.8643233488287,2.60876138868279
"ENSMUSG00000037035","Inhbb",3.10613453150154,1.99581527449827,1.69893905258975e-11,1.52290704494723e-09,1,"1",119343195,119349978,"-",6784,4253,0.581454,0.608512,0.535968,"protein_coding",8.61072391196659,3.9884142883268
"ENSMUSG00000006494","Pdk1",5.2754843470345,-0.732438816082241,1.7332630353135e-11,1.5437151674773e-09,-1,"2",71703568,71734202,"+",30635,7766,0.435758,0.463302,0.426404,"protein_coding",38.7328121986398,0.601885590763727
"ENSMUSG00000028555","Ttc39a",1.48929299987744,1.60073330999678,1.83927070596915e-11,1.6276959992825e-09,1,"4",109263820,109301942,"+",38123,4883,0.495147,0.509318,0.493065,"protein_coding",2.8075135778391,3.0329743771611
"ENSMUSG00000030616","Sytl2",5.27073693081794,0.871358851007581,2.0460426750434e-11,1.79922259031981e-09,1,"7",89951460,90059927,"+",108468,13927,0.421796,0.442163,0.418796,"protein_coding",38.6055652318662,1.82938515739113
"ENSMUSG00000022613","Miox",10.5552782091651,-0.776596325128271,2.1174608875061e-11,1.85031456421445e-09,-1,"15",89218601,89221218,"+",2618,1642,0.557509,0.545067,0.578462,"protein_coding",1504.71882232544,0.583742362733801
"ENSMUSG00000004951","Hspb1",4.98609467652652,1.21089896506063,2.18042386397347e-11,1.89161915128263e-09,1,"5",135916773,135918417,"+",1645,1029,0.596107,0.611273,0.570732,"protein_coding",31.6930516827591,2.31481831675428
"ENSMUSG00000020798","Spns3",2.82186990949927,-1.48967854598326,2.20557292721884e-11,1.89161915128263e-09,-1,"11",72385745,72441332,"-",55588,5495,0.493389,0.534122,0.48892,"protein_coding",7.07078263411373,0.356091882653951
"ENSMUSG00000056737","Capg",5.40513656209417,0.821095106570281,2.19492983448778e-11,1.89161915128263e-09,1,"6",72521374,72539966,"+",18593,2514,0.495858,0.564439,0.485135,"protein_coding",42.374856046286,1.76674656809487
"ENSMUSG00000024479","Mal2",5.6817014862826,0.94428062918471,2.29639905795156e-11,1.94549807994993e-09,1,"15",54434588,54466243,"+",31656,2946,0.421545,0.433809,0.420286,"protein_coding",51.328972867607,1.92422916884509
"ENSMUSG00000053398","Phgdh",4.95892852384451,1.70432032459502,2.28866473874402e-11,1.94549807994993e-09,1,"3",98220486,98247306,"-",26821,2473,0.496234,0.563688,0.489383,"protein_coding",31.1018506828278,3.25875371986028
"ENSMUSG00000045328","Cenpe",3.53412049866772,1.18635771187334,2.31677805783926e-11,1.95086753549204e-09,1,"3",134918298,134979372,"+",61075,8574,0.416609,0.433403,0.413867,"protein_coding",11.5844729121731,2.27577465724146
"ENSMUSG00000026072","Il1r1",3.87641067070515,0.883503507056243,2.40837784823877e-11,1.99696990166944e-09,1,"1",40264240,40356417,"+",92178,6348,0.437105,0.454159,0.435843,"protein_coding",14.6864180879146,1.84484998442295
"ENSMUSG00000039252","Lgi2",1.80362462634662,3.41193890278677,2.41464620325655e-11,1.99696990166944e-09,1,"5",52690859,52723804,"-",32946,6520,0.471301,0.503067,0.463463,"protein_coding",3.49096193580187,10.643781561752
"ENSMUSG00000041324","Inhba",1.79257361571174,2.07137103144521,2.39264816720144e-11,1.99696990166944e-09,1,"13",16186436,16206206,"+",19771,6385,0.431057,0.413626,0.439372,"protein_coding",3.46432340366253,4.20285892580121
"ENSMUSG00000042436","Mfap4",2.51336111097158,1.40688359388456,2.46000644520419e-11,2.01054879703924e-09,1,"11",61376257,61379726,"+",3470,1916,0.548285,0.542276,0.555699,"protein_coding",5.70948694603906,2.65163756042404
"ENSMUSG00000043557","Mdga1",1.05663532819411,1.85130564455966,2.4558238693144e-11,2.01054879703924e-09,1,"17",30046923,30189061,"-",142139,9492,0.501055,0.582385,0.495235,"protein_coding",2.08007468354222,3.60826586773176
"ENSMUSG00000034573","Ptpn13",6.83268976083225,0.777191608509603,2.53523626111327e-11,2.05991652701215e-09,1,"5",103573058,103746169,"+",173112,12053,0.431498,0.488011,0.427268,"protein_coding",113.984177324418,1.71379150803989
"ENSMUSG00000020914","Top2a",3.82393226492001,1.71454196682947,2.55917970686195e-11,2.06728156088023e-09,1,"11",98883769,98915015,"-",31247,8977,0.413781,0.416175,0.412816,"protein_coding",14.1617953159962,3.2819243100486
"ENSMUSG00000031756","Cenpn",1.28312678500868,1.10925461937552,2.63997502198041e-11,2.120220402046e-09,1,"8",117648469,117668246,"+",19778,3282,0.48071,0.47014,0.482813,"protein_coding",2.43365857942051,2.15734157620727
"ENSMUSG00000038990","Cables2",4.64694361669559,0.501822350445715,2.73729821782593e-11,2.18574835853295e-09,1,"2",179900333,179915289,"-",14957,4590,0.52942,0.540741,0.524407,"protein_coding",25.0535583197013,1.41600106494835
"ENSMUSG00000084983","Gm11789",1.5833632369793,-1.48102070914734,2.80912692113862e-11,2.23028625384572e-09,-1,"11",120417681,120422610,"-",4930,1563,0.530939,0.506718,0.542187,"lncRNA",2.9966762671002,0.358235270272805
"ENSMUSG00000031503","Col4a2",8.25963677633153,1.09953801551215,2.83457783197987e-11,2.23770593167775e-09,1,"8",11362805,11499287,"+",136483,6571,0.494256,0.602039,0.488804,"protein_coding",306.477377636872,2.14286062141103
"ENSMUSG00000051811","Cox6b2",3.08966066624243,1.04279156705279,2.92510954849171e-11,2.29612836535275e-09,1,"7",4754791,4756093,"-",1303,1106,0.587558,0.576854,0.647959,"protein_coding",8.51295890606882,2.06021023746182
"ENSMUSG00000030160","Tmem52b",7.02705678169336,-0.611150076272377,3.09439365646694e-11,2.41536547544673e-09,-1,"6",129489518,129496190,"+",6673,3133,0.419664,0.438238,0.403221,"protein_coding",130.423206271693,0.654674605509606
"ENSMUSG00000032224","Fam81a",5.02546236520467,-0.909901904239229,3.23036117108326e-11,2.50740995033692e-09,-1,"9",69995793,70049842,"-",54050,4385,0.458084,0.485975,0.455622,"protein_coding",32.5697866725267,0.532221278275774
"ENSMUSG00000011256","Adam19",3.2916063583459,1.17513831794557,3.2770166520745e-11,2.52502896807211e-09,1,"11",45946819,46038170,"+",91352,7090,0.463947,0.52426,0.458872,"protein_coding",9.79201900659086,2.25814529822367
"ENSMUSG00000022034","Esco2",0.903914829103639,2.39763929832902,3.28940724932382e-11,2.52502896807211e-09,1,"14",66056487,66071443,"-",14957,6639,0.389008,0.375659,0.399663,"protein_coding",1.87113652804833,5.26940218973785
"ENSMUSG00000038280","Ostm1",5.18256021783366,0.53188163105691,3.47455202524436e-11,2.63800141195329e-09,1,"10",42459818,42578455,"+",118638,7204,0.460447,0.459467,0.46051,"protein_coding",36.3166750322488,1.44581366486206
"ENSMUSG00000040204","Pclaf",1.8393676560808,2.11249659474226,3.46203624145452e-11,2.63800141195329e-09,1,"9",65797519,65810548,"+",13030,4809,0.410315,0.409441,0.410827,"protein_coding",3.57853144309018,4.32438986427387
"ENSMUSG00000094151","Gm7233",0.871923572162336,3.78325089237338,3.57844500196842e-11,2.70211493789941e-09,1,"14",43037324,43045445,"+",8122,1756,0.403645,0.373576,0.41194,"protein_coding",1.83010138271241,13.7680362166376
"ENSMUSG00000037474","Dtl",1.3160375260292,2.16630401810184,3.70833021690348e-11,2.78505621803551e-09,1,"1",191269468,191307656,"-",38189,13693,0.397978,0.404294,0.394448,"protein_coding",2.48981323260679,4.48871972718572
"ENSMUSG00000071550","Cfap44",1.56781973105462,1.66214877728521,3.7561298892247e-11,2.80578863875742e-09,1,"16",44215159,44302791,"+",87633,8369,0.4223,0.45788,0.418543,"protein_coding",2.96456356561344,3.16487556430032
"ENSMUSG00000031144","Syp",3.23199536982029,-0.711421481409719,3.82477343036234e-11,2.84178620542536e-09,-1,"X",7504710,7519495,"+",14786,5203,0.491173,0.50394,0.484241,"protein_coding",9.39566561524909,0.610718104301368
"ENSMUSG00000022490","Ppp1r1a",7.34943568252014,-1.15168932340264,3.9161961853739e-11,2.87895324404356e-09,-1,"15",103438706,103446430,"-",7725,1299,0.516183,0.551963,0.508949,"protein_coding",163.079958266927,0.450097880612692
"ENSMUSG00000024565","Sall3",2.52170837874216,-0.925511668086278,3.91623839876373e-11,2.87895324404356e-09,-1,"18",81009591,81029986,"-",20396,7694,0.473646,0.536652,0.435478,"protein_coding",5.74261713291037,0.526493757905006
"ENSMUSG00000016756","Cmah",5.35712391862968,-0.566763189836299,4.08786206987798e-11,2.98930292625709e-09,-1,"13",24511387,24661360,"+",149974,10640,0.423503,0.415602,0.424106,"protein_coding",40.9878360143464,0.675129802173703
"ENSMUSG00000016763","Scube1",2.99007714189819,1.70681806694923,4.2264786430742e-11,3.07448661083105e-09,1,"15",83489200,83609222,"-",120023,9807,0.520305,0.549709,0.517688,"protein_coding",7.94516478557558,3.2644004969125
"ENSMUSG00000020475","Pgam2",5.5790821302693,-1.104274884196,4.72065958518671e-11,3.41608563940542e-09,-1,"11",5751640,5753733,"-",2094,837,0.544673,0.568698,0.528662,"protein_coding",47.8047519964841,0.465136195587314
"ENSMUSG00000046840","Hnf4aos",3.71641368296047,-1.47242770529872,4.75513279630342e-11,3.4232028534632e-09,-1,"2",163335727,163383640,"-",47914,949,0.471918,0.538462,0.470573,"lncRNA",13.1447398361642,0.360375364165397
"ENSMUSG00000020330","Hmmr",2.18919975902747,1.69325225606398,5.73684899080962e-11,4.10864844733551e-09,1,"11",40592222,40624249,"-",32028,5413,0.407313,0.417144,0.405313,"protein_coding",4.56052450825819,3.23384886613971
"ENSMUSG00000000326","Comt",8.36170351862916,0.676176741593721,5.82177246312096e-11,4.14808751808219e-09,1,"16",18225636,18245602,"-",19967,2525,0.486828,0.533861,0.480018,"protein_coding",328.945215484667,1.59789957628922
"ENSMUSG00000032135","Mcam",4.53140528551534,1.03393847735929,5.86665554202922e-11,4.15874041331398e-09,1,"9",44045766,44054024,"+",8259,3334,0.543957,0.55099,0.539196,"protein_coding",23.125381894743,2.04760648036273
"ENSMUSG00000079547","H2-DMb1",4.8974963756174,0.845087242606968,6.33062361053095e-11,4.46485707841203e-09,1,"17",34372046,34379204,"+",7159,1674,0.488265,0.528674,0.47593,"protein_coding",29.8052873183022,1.79637337271479
"ENSMUSG00000023906","Cldn6",1.27380697420138,1.42224129236592,6.41500329991454e-11,4.50151797217235e-09,1,"17",23898223,23901420,"+",3198,1718,0.537066,0.552969,0.518594,"protein_coding",2.41798781464709,2.68001540295996
"ENSMUSG00000029752","Asns",2.7595016595688,1.54489563165864,7.00828501835479e-11,4.8444334350757e-09,1,"6",7675169,7693254,"-",18086,2722,0.428145,0.504041,0.414698,"protein_coding",6.77162301873661,2.91782959740268
"ENSMUSG00000030786","Itgam",1.93360337769217,2.01364530895202,6.94316590219746e-11,4.8444334350757e-09,1,"7",127661812,127717663,"+",55852,4994,0.439509,0.486183,0.434925,"protein_coding",3.82008139341624,4.03801231049657
"ENSMUSG00000079553","Kifc1",2.32088075681296,1.35853321693851,6.98873078522826e-11,4.8444334350757e-09,1,"17",34094633,34109635,"-",15003,3404,0.494001,0.560811,0.474392,"protein_coding",4.99637152005715,2.56424341196961
