"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000024479","Mal2",5.6817014862826,1.11353308369972,3.55909380236365e-13,4.19068214322378e-11,1,"15",54434588,54466243,"+",31656,2946,0.421545,0.433809,0.420286,"protein_coding",51.328972867607,2.16374889631122
"ENSMUSG00000027379","Bub1",0.752342338011622,2.38330362686547,3.62658103697375e-13,4.2342619266986e-11,1,"2",127643042,127673785,"-",30744,4329,0.362391,0.403326,0.355683,"protein_coding",1.68452558192789,5.21730084875212
"ENSMUSG00000005410","Mcm5",3.82349763822592,1.33028857098024,4.07768712395617e-13,4.72128207502059e-11,1,"8",75836197,75855067,"+",18871,3976,0.464971,0.519618,0.450383,"protein_coding",14.1575295723313,2.51452966040271
"ENSMUSG00000035455","Fignl1",1.07766161482341,2.16662689199747,4.38721021124767e-13,4.99638513730125e-11,1,"11",11737431,11758962,"-",21532,4835,0.409177,0.431024,0.402851,"protein_coding",2.11061233154931,4.48972441117693
"ENSMUSG00000044788","Fads6",4.56895247157932,-0.902415920738944,4.35340646530333e-13,4.99638513730125e-11,-1,"11",115170448,115188489,"-",18042,6647,0.520592,0.527155,0.516763,"protein_coding",23.7351369936961,0.534990092391176
"ENSMUSG00000037474","Dtl",1.3160375260292,2.5456482284776,4.43510432374377e-13,5.00986499789398e-11,1,"1",191269468,191307656,"-",38189,13693,0.397978,0.404294,0.394448,"protein_coding",2.48981323260679,5.8387042210659
"ENSMUSG00000020475","Pgam2",5.5790821302693,-1.3240732438357,4.62236597937058e-13,5.17928652559475e-11,-1,"11",5751640,5753733,"-",2094,837,0.544673,0.568698,0.528662,"protein_coding",47.8047519964841,0.399405680379423
"ENSMUSG00000020297","Nsg2",0.347575514436673,-1.82350957880849,4.83877786544897e-13,5.29873542673419e-11,-1,"11",31950463,32009202,"+",58740,4151,0.463746,0.468321,0.463399,"protein_coding",1.27242049467445,0.282532829853998
"ENSMUSG00000030867","Plk1",2.36261197764018,1.29312679912676,4.77885718351077e-13,5.29873542673419e-11,1,"7",121758662,121769096,"+",10435,2189,0.512938,0.559159,0.500667,"protein_coding",5.14300650212244,2.45058603747184
"ENSMUSG00000032224","Fam81a",5.02546236520467,-1.07172246103023,4.8433813098837e-13,5.29873542673419e-11,-1,"9",69995793,70049842,"-",54050,4385,0.458084,0.485975,0.455622,"protein_coding",32.5697866725267,0.475750652063401
"ENSMUSG00000048327","Ckap2l",1.8134043655589,2.43995787836069,5.34467873626066e-13,5.80148174700044e-11,1,"2",129110130,129139132,"-",29003,3128,0.424902,0.459399,0.420731,"protein_coding",3.51470685398242,5.42625887973478
"ENSMUSG00000049811","Fam161a",3.08157459493349,-0.828269470390433,5.45660509195548e-13,5.877059778886e-11,-1,"11",22957531,22980788,"+",23258,4388,0.443393,0.4567,0.440299,"protein_coding",8.46537861895161,0.563204407616672
"ENSMUSG00000028865","Cd164l2",2.30919570333904,-1.38984771853926,5.5422699342242e-13,5.92340757431623e-11,-1,"4",132939442,132951866,"+",12425,1818,0.528332,0.611111,0.514143,"protein_coding",4.95606704206794,0.381605079852884
"ENSMUSG00000028195","Ccn1",5.53875622244516,1.92891522212886,5.6417584168785e-13,5.93837813970529e-11,1,"3",145352731,145355736,"-",3006,2014,0.505158,0.527309,0.460141,"protein_coding",46.4870258366834,3.80768787418806
"ENSMUSG00000036768","Kif15",1.09549771470588,2.11476129469739,5.62298809294837e-13,5.93837813970529e-11,1,"9",122780111,122847798,"+",67688,10984,0.404376,0.417698,0.401795,"protein_coding",2.13686788602763,4.33118349425659
"ENSMUSG00000029001","Fbxo44",4.41976712922531,-0.626986411719233,6.05684706096377e-13,6.32735586955117e-11,-1,"4",148237257,148244939,"-",7683,3014,0.528378,0.554081,0.511782,"protein_coding",21.403385797595,0.64752759825276
"ENSMUSG00000112289","1110019B22Rik",1.29015063257185,-1.52336946394402,6.13491431307412e-13,6.36108204969044e-11,-1,"10",95554995,95558362,"-",3368,997,0.488565,0.523571,0.47384,"lncRNA",2.44553588178259,0.347872498875465
"ENSMUSG00000037628","Cdkn3",0.898015312004928,2.43661682396309,6.21911907726826e-13,6.40062521922706e-11,1,"14",46997998,47009126,"+",11129,2363,0.426851,0.460008,0.417912,"protein_coding",1.86350063671837,5.41370705878304
"ENSMUSG00000013415","Igf2bp1",3.7760611349151,1.27859816167085,6.26564116429536e-13,6.40108958358233e-11,1,"11",95847989,95896766,"-",48778,9665,0.485229,0.503363,0.480748,"protein_coding",13.6995930674677,2.42603129635252
"ENSMUSG00000022033","Pbk",1.91794232192062,2.6323917586138,6.33475589495021e-13,6.41413174108072e-11,1,"14",66043286,66055271,"+",11986,1782,0.407343,0.443322,0.401059,"protein_coding",3.77883708533663,6.20053095081362
"ENSMUSG00000043613","Mmp3",1.3118246038103,3.04664109273738,6.37073686677083e-13,6.41413174108072e-11,1,"9",7445822,7455975,"+",10154,1791,0.40786,0.456728,0.397393,"protein_coding",2.48255314737641,8.26285924834736
"ENSMUSG00000031756","Cenpn",1.28312678500868,1.27440977304735,6.49993795778664e-13,6.49713222917176e-11,1,"8",117648469,117668246,"+",19778,3282,0.48071,0.47014,0.482813,"protein_coding",2.43365857942051,2.41899832953091
"ENSMUSG00000038782","1700028J19Rik",3.0996260293504,-0.953066160672844,6.88709038558402e-13,6.78647048349676e-11,-1,"7",43879235,43896119,"-",16885,2465,0.484364,0.501826,0.481379,"protein_coding",8.57196541567673,0.516533505545569
"ENSMUSG00000072082","Ccnf",1.42761028819299,2.27025579554856,6.85275518130041e-13,6.78647048349676e-11,1,"17",24441172,24470458,"-",29287,7782,0.484976,0.515292,0.474005,"protein_coding",2.69000767346619,4.82408656460798
"ENSMUSG00000035385","Ccl2",1.48870414044972,2.9547802373662,7.29666106930562e-13,7.1394231617558e-11,1,"11",81926397,81928279,"+",1883,1136,0.437832,0.450704,0.418231,"protein_coding",2.80636787937802,7.75313742676987
"ENSMUSG00000028718","Stil",1.22380461030763,2.61374974275567,8.03166792863209e-13,7.80363595807093e-11,1,"4",114857356,114900393,"+",43038,5777,0.402351,0.444868,0.39576,"protein_coding",2.33561844608986,6.12092522026983
"ENSMUSG00000026475","Rgs16",1.34119787627391,3.31450367976182,8.1003951063881e-13,7.81575622278863e-11,1,"1",153616095,153621214,"+",5120,2334,0.504395,0.535561,0.478276,"protein_coding",2.5336159877504,9.94867006653756
"ENSMUSG00000032135","Mcam",4.53140528551534,1.22441609506448,8.3695821892677e-13,8.01979137501278e-11,1,"9",44045766,44054024,"+",8259,3334,0.543957,0.55099,0.539196,"protein_coding",23.125381894743,2.33660860530533
"ENSMUSG00000041324","Inhba",1.79257361571174,2.35108327208963,8.47251448735325e-13,8.06281618406069e-11,1,"13",16186436,16206206,"+",19771,6385,0.431057,0.413626,0.439372,"protein_coding",3.46432340366253,5.10207204886579
"ENSMUSG00000069516","Lyz2",6.40553071332414,1.97496240530576,8.62455156993681e-13,8.15166799406136e-11,1,"10",117113236,117118226,"-",4991,1312,0.470942,0.483232,0.466558,"protein_coding",84.7728692850653,3.93117995157898
"ENSMUSG00000046295","Ankle1",1.19107887348024,2.31973804151493,8.84497234681231e-13,8.3035166072034e-11,1,"8",71858654,71862548,"+",3895,2551,0.558552,0.56174,0.552494,"protein_coding",2.28323423738161,4.99241561151662
"ENSMUSG00000036334","Igsf10",1.94895035711677,1.54603127839679,8.92661850246331e-13,8.32392197806881e-11,1,"3",59224156,59251815,"-",27660,10142,0.406052,0.452573,0.379117,"protein_coding",3.86093524309696,2.92012733053838
"ENSMUSG00000022967","Ifnar1",5.84733319282975,0.589489838291039,9.53393637848565e-13,8.83096746951198e-11,1,"16",91282126,91304329,"+",22204,5928,0.466964,0.485493,0.460215,"protein_coding",57.5735071397789,1.50471456044667
"ENSMUSG00000037035","Inhbb",3.10613453150154,2.23155465188278,9.8191101097394e-13,9.03488184534564e-11,1,"1",119343195,119349978,"-",6784,4253,0.581454,0.608512,0.535968,"protein_coding",8.61072391196659,4.69639792158074
"ENSMUSG00000029123","Stk32b",3.21920324834429,-1.05443438729263,9.97368278493498e-13,9.11673346143991e-11,-1,"5",37604169,37874515,"-",270347,3446,0.449809,0.51538,0.448962,"protein_coding",9.31272416885454,0.481485952493754
"ENSMUSG00000036892","Prodh2",6.29711598871664,-1.26770340125074,1.10520396363023e-12,1.00364077586133e-10,-1,"7",30193047,30212827,"+",19781,2448,0.498534,0.566585,0.488922,"protein_coding",78.635888603734,0.415320387570027
"ENSMUSG00000045392","Olfr1033",3.30868241689234,1.53255165553388,1.16541389221649e-12,1.05144549470493e-10,1,"2",85850977,85875515,"+",24539,4257,0.36959,0.338031,0.376214,"protein_coding",9.90860814207863,2.89297058731299
"ENSMUSG00000024565","Sall3",2.52170837874216,-1.06530890298719,1.20916633517603e-12,1.08388110070553e-10,-1,"18",81009591,81029986,"-",20396,7694,0.473646,0.536652,0.435478,"protein_coding",5.74261713291037,0.477870328524509
"ENSMUSG00000017716","Birc5",2.56533371285595,1.70172862551501,1.2275561538852e-12,1.08799431943436e-10,1,"11",117740077,117746569,"+",6493,3399,0.469347,0.478964,0.458778,"protein_coding",5.91891899639284,3.25290485557418
"ENSMUSG00000046432","Bex3",5.14794771914616,0.733957382593371,1.22941635347053e-12,1.08799431943436e-10,1,"X",135171002,135172727,"+",1726,970,0.588406,0.540206,0.650331,"protein_coding",35.4557502513452,1.66319506501697
"ENSMUSG00000042647","Acad12",5.68850628937693,-0.625941571612275,1.26790227023978e-12,1.11495152801972e-10,-1,"5",121734838,121757001,"-",22164,6505,0.479899,0.500999,0.471133,"protein_coding",51.5716496483833,0.647996725710639
"ENSMUSG00000001525","Tubb5",6.88189131588806,0.961300042840743,1.3090609134553e-12,1.14390517808478e-10,1,"17",36144813,36149198,"-",4386,3324,0.516306,0.518953,0.508011,"protein_coding",117.938530707375,1.94706364453172
"ENSMUSG00000023505","Cdca3",2.77562063586962,1.55157662658888,1.31814127799536e-12,1.14464093227922e-10,1,"6",124806510,124810664,"+",4155,2860,0.501444,0.513636,0.474498,"protein_coding",6.84770540001905,2.93137314712631
"ENSMUSG00000014602","Kif1a",1.97447300883552,2.18072332940033,1.36513827010114e-12,1.17808888973821e-10,1,"1",92943186,93029673,"-",86488,9277,0.513395,0.554597,0.508445,"protein_coding",3.92984662800241,4.53380810373427
"ENSMUSG00000071708","Sms",5.22091474004196,-0.514355944707519,1.53715077805513e-12,1.31834400680851e-10,-1,"X",156226851,156275283,"-",48433,5999,0.416605,0.423904,0.415573,"protein_coding",37.2951142197232,0.700105407677802
"ENSMUSG00000048644","Ctxn1",2.82918176762454,1.67727758678805,1.62333768746193e-12,1.38372109384025e-10,1,"8",4307660,4309274,"-",1615,1210,0.614622,0.595868,0.670792,"protein_coding",7.10670969688911,3.19823863050857
"ENSMUSG00000032218","Ccnb2",2.29907257722173,2.04793764968849,1.64725595634423e-12,1.39554721081992e-10,1,"9",70314974,70328829,"-",13856,1522,0.466474,0.490145,0.463553,"protein_coding",4.92141295280555,4.13514422870397
"ENSMUSG00000051378","Kif18b",0.60792489607659,2.76253234693074,1.67695593893562e-12,1.41209853427706e-10,1,"11",102796355,102815950,"-",19596,3555,0.479663,0.548242,0.464464,"protein_coding",1.52406548836251,6.78586320321002
"ENSMUSG00000022887","Masp1",2.92900837414641,1.81025745259346,1.89083008849648e-12,1.58046272746065e-10,1,"16",23268167,23339565,"-",71399,9815,0.451623,0.480183,0.447071,"protein_coding",7.61586747427636,3.5070486711667
"ENSMUSG00000039385","Cdh6",3.76659478693997,1.40897009273695,1.9110244581358e-12,1.58046272746065e-10,1,"15",13028787,13173761,"-",144975,9012,0.41851,0.422215,0.418264,"protein_coding",13.6099964643382,2.65547526783334
"ENSMUSG00000053175","Bcl3",4.16464981934436,1.68215860920248,1.9088162415317e-12,1.58046272746065e-10,1,"7",19542387,19556695,"-",14309,2464,0.528376,0.587256,0.516126,"protein_coding",17.9343035851639,3.20907745045647
"ENSMUSG00000004951","Hspb1",4.98609467652652,1.33253632196292,2.01993899210768e-12,1.65088425625554e-10,1,"5",135916773,135918417,"+",1645,1029,0.596107,0.611273,0.570732,"protein_coding",31.6930516827591,2.51845040708979
"ENSMUSG00000036545","Adamts2",4.13074940058449,1.55200163478715,2.01796370252486e-12,1.65088425625554e-10,1,"11",50492911,50698400,"+",205490,9312,0.486756,0.537371,0.484353,"protein_coding",17.5177963872607,2.93223683703515
"ENSMUSG00000070348","Ccnd1",8.7859365700852,0.853977981462776,2.04132335493832e-12,1.65860506979609e-10,1,"7",144483668,144493662,"-",9995,4704,0.53372,0.517219,0.548393,"protein_coding",441.398087996368,1.8074778674072
"ENSMUSG00000034227","Foxj1",0.84125488105207,3.83969344396523,2.11079819913053e-12,1.70508314992556e-10,1,"11",116221530,116226225,"-",4696,2620,0.596592,0.61374,0.57494,"protein_coding",1.79160783572759,14.3173585382598
"ENSMUSG00000026271","Gpr35",1.21750168492302,1.522438754176,2.18881036534066e-12,1.75788041711232e-10,1,"1",92878587,92914113,"+",35527,4832,0.470163,0.509934,0.463902,"protein_coding",2.32543672528337,2.87276255646344
"ENSMUSG00000031880","Rrad",2.93675315799343,1.34273119541501,2.20167224545245e-12,1.75804794128255e-10,1,"8",105354702,105357959,"-",3258,1572,0.540989,0.583333,0.501484,"protein_coding",7.65686148101325,2.53631018641842
"ENSMUSG00000039154","Shd",3.31852821112156,-1.36713426433942,2.28894603711401e-12,1.81729235655212e-10,-1,"17",56277467,56283625,"+",6159,2567,0.53394,0.57538,0.504316,"protein_coding",9.97646154802028,0.387660523888049
"ENSMUSG00000071550","Cfap44",1.56781973105462,1.84541927583577,2.45339298543108e-12,1.93678648520338e-10,1,"16",44215159,44302791,"+",87633,8369,0.4223,0.45788,0.418543,"protein_coding",2.96456356561344,3.59357370369302
"ENSMUSG00000042662","Dusp15",2.64223104291166,-1.58091267192108,2.51832058703774e-12,1.97681052182499e-10,-1,"2",152782917,152793618,"-",10702,4384,0.534156,0.5625,0.514485,"protein_coding",6.24296355161557,0.33427035702865
"ENSMUSG00000006574","Slc4a1",4.0583847613699,-1.46411516591582,2.61908203662445e-12,2.04435538296967e-10,-1,"11",102239650,102257029,"-",17380,4866,0.5372,0.549322,0.532486,"protein_coding",16.6607883404013,0.362457773173599
"ENSMUSG00000029591","Ung",2.08826882989767,1.35620952996061,2.72367902378551e-12,2.1141227014791e-10,1,"5",114268447,114277384,"+",8938,5461,0.535303,0.527193,0.548044,"protein_coding",4.25237500558239,2.56011661948628
"ENSMUSG00000035910","Dcdc2a",4.58865127154336,1.39901496242053,2.77665457555973e-12,2.14326881515705e-10,1,"13",25239987,25394689,"+",154703,8271,0.436329,0.441785,0.436021,"protein_coding",24.0614431836524,2.63721457981622
"ENSMUSG00000000489","Pdgfb",5.92812415998432,0.889462719170392,2.83599393321807e-12,2.17697788442718e-10,1,"15",79880075,79899178,"-",19104,4153,0.553892,0.580063,0.546622,"protein_coding",60.8896096891625,1.85248610226004
"ENSMUSG00000050370","Ch25h",2.03294173305379,1.64073106079345,3.05597433261193e-12,2.33295095479726e-10,1,"19",34451178,34452564,"-",1387,1386,0.499278,0.499278,0,"protein_coding",4.09238459413287,3.11823803162575
"ENSMUSG00000037725","Ckap2",2.01896512563064,2.4027653722228,3.16012811308057e-12,2.39927978159243e-10,1,"8",22658176,22675835,"-",17660,3206,0.415256,0.42826,0.412371,"protein_coding",4.05292962769737,5.28815832907694
"ENSMUSG00000028085","Gatb",6.14914103899726,-0.743149522484446,3.20517263571258e-12,2.41036468414428e-10,-1,"3",85481426,85562929,"+",81504,4285,0.439947,0.490315,0.437152,"protein_coding",70.9701789517557,0.597433680542648
"ENSMUSG00000042306","S100a14",1.85590693387965,2.50568264774165,3.20942469099389e-12,2.41036468414428e-10,1,"3",90434163,90436144,"+",1982,1725,0.53054,0.528116,0.546875,"protein_coding",3.6197923365574,5.67918003717608
"ENSMUSG00000003779","Kif20a",2.34254810650335,1.96768636002253,3.37231386489159e-12,2.51908219563461e-10,1,"18",34757666,34766330,"+",8665,4320,0.468837,0.477546,0.460175,"protein_coding",5.07197665979466,3.91140346745555
"ENSMUSG00000022490","Ppp1r1a",7.34943568252014,-1.26510794101441,3.64444948347678e-12,2.70780647718858e-10,-1,"15",103438706,103446430,"-",7725,1299,0.516183,0.551963,0.508949,"protein_coding",163.079958266927,0.416068236377725
"ENSMUSG00000105987","AI506816",4.0360322174403,1.72218968838952,3.71705923079796e-12,2.74706494429292e-10,1,"5",23903294,23917665,"-",14372,4473,0.500522,0.494523,0.503233,"lncRNA",16.4046421412104,3.29936797333139
"ENSMUSG00000026072","Il1r1",3.87641067070515,0.950810416937926,3.74607123009834e-12,2.75385786618976e-10,1,"1",40264240,40356417,"+",92178,6348,0.437105,0.454159,0.435843,"protein_coding",14.6864180879146,1.9329581694074
"ENSMUSG00000036777","Anln",2.19306402901422,1.68012032581002,3.88472871642775e-12,2.84075898873932e-10,1,"9",22243308,22300484,"-",57177,9041,0.417378,0.418538,0.41716,"protein_coding",4.57275628307596,3.20454676961672
"ENSMUSG00000006494","Pdk1",5.2754843470345,-0.776093714173294,3.96567566108796e-12,2.86974466849771e-10,-1,"2",71703568,71734202,"+",30635,7766,0.435758,0.463302,0.426404,"protein_coding",38.7328121986398,0.583945764292021
"ENSMUSG00000055612","Cdca7",1.724358992687,1.84783510339215,3.96059801689703e-12,2.86974466849771e-10,1,"2",72306503,72317237,"+",10735,3191,0.460593,0.504231,0.442132,"protein_coding",3.30433279033734,3.59959627037829
"ENSMUSG00000028519","Dab1",3.06244235260702,0.841107442224444,4.07537210561448e-12,2.93384559768951e-10,1,"4",103476556,104602041,"+",1125486,7883,0.427459,0.476215,0.427115,"protein_coding",8.35385644828561,1.7914247484818
"ENSMUSG00000032997","Chpf",5.33231486798052,0.956409548025122,4.16206651096048e-12,2.98081196408685e-10,1,"1",75451213,75455951,"-",4739,3852,0.582735,0.603063,0.494357,"protein_coding",40.2890216657357,1.94047459872514
"ENSMUSG00000005640","Insrr",5.58206617973282,-1.48385905289657,4.2061144485026e-12,2.99691046910231e-10,-1,"3",87704258,87723408,"+",19151,5691,0.526371,0.564927,0.510068,"protein_coding",47.9037329811469,0.35753117463861
"ENSMUSG00000025395","Prim1",3.54765088737341,0.786366735832601,4.24716309748759e-12,3.01071857533125e-10,1,"10",127851037,127865906,"+",14870,3857,0.433519,0.445683,0.429259,"protein_coding",11.6936295450979,1.72472546281931
"ENSMUSG00000110353","Gm33543",1.86360892251236,-1.63291968246068,4.38761267816529e-12,3.09449190611312e-10,-1,"10",95659835,95678792,"-",18958,1773,0.424962,0.480541,0.419227,"protein_coding",3.63916867765737,0.322435012726334
"ENSMUSG00000005087","Cd44",3.12695971520116,1.92894962139147,4.4846484838089e-12,3.14695485020408e-10,1,"2",102641486,102732010,"-",90525,6757,0.422054,0.450348,0.419772,"protein_coding",8.73592042687858,3.80777866483541
"ENSMUSG00000038252","Ncapd2",4.32000119721219,0.738552403321538,4.53180700435068e-12,3.16406665921851e-10,1,"6",125144970,125168664,"-",23695,6237,0.479446,0.527658,0.462221,"protein_coding",19.9733053571516,1.66850082899244
"ENSMUSG00000020808","Pimreg",1.12111059419052,2.32960842697741,4.5793931205377e-12,3.18130440083754e-10,1,"11",71932858,71938196,"+",5339,2522,0.531472,0.54322,0.520952,"protein_coding",2.17514351758231,5.02668898037293
"ENSMUSG00000030786","Itgam",1.93360337769217,2.23880362972317,4.71512236267796e-12,3.22718769000234e-10,1,"7",127661812,127717663,"+",55852,4994,0.439509,0.486183,0.434925,"protein_coding",3.82008139341624,4.7200548664132
