"feature","geneName","avgLog2CPM","avgLog2FC","P.Value","FDR","DE","chromosome","startPos","endPos","geneStrand","geneLength","exonLength","geneGC","exonGC","intronGC","geneType","avgCPM","avgFC"
"ENSMUSG00000025586","Cpeb1",4.17884414729055,-0.235079576074821,0.000624055651724,0.070515983166927,0,"7",80996774,81105213,"-",108440,4179,0.409825,0.478583,0.407069,"protein_coding",18.1116257496899,0.849638133563845
"ENSMUSG00000031967","Afg3l1",6.62278757533391,0.195880865610042,0.000627921742483,0.070515983166927,0,"8",124204642,124230655,"+",26014,4740,0.485642,0.527426,0.476332,"protein_coding",98.5502465419965,1.14542330769038
"ENSMUSG00000000811","Txnrd3",4.6864917366217,0.262547031986259,0.000636068818914,0.07061832328781,0,"6",89620970,89652511,"+",31542,2820,0.472528,0.521631,0.467707,"protein_coding",25.74984310179,1.19959468229648
"ENSMUSG00000030867","Plk1",2.36261197764018,-0.349890671131504,0.000649047402602,0.07061832328781,0,"7",121758662,121769096,"+",10435,2189,0.512938,0.559159,0.500667,"protein_coding",5.14300650212244,0.784643556714778
"ENSMUSG00000030872","Gga2",6.15052368527235,-0.192982103928222,0.000642335454639,0.07061832328781,0,"7",121585945,121620445,"-",34501,9754,0.476464,0.492516,0.470137,"protein_coding",71.0382277680298,0.874795616338452
"ENSMUSG00000034394","Lif",1.80479852947306,-0.728089691794646,0.000650579054328,0.07061832328781,0,"11",4207557,4222514,"+",14958,4345,0.551915,0.53855,0.557388,"protein_coding",3.4938036443637,0.603702762608479
"ENSMUSG00000001517","Foxm1",2.59627376983275,-0.421907562849578,0.000661171378731,0.071211745241005,0,"6",128339930,128353109,"+",13180,5746,0.502845,0.535503,0.4776,"protein_coding",6.04722714307221,0.746437016239528
"ENSMUSG00000028989","Angptl7",2.73596170575366,-0.760874564220229,0.000684219707484,0.073127297044452,0,"4",148579640,148584917,"-",5278,2152,0.497063,0.5,0.49504,"protein_coding",6.66202933079627,0.590138479297415
"ENSMUSG00000026575","Nme7",4.34564354269105,-0.199915614417708,0.000700797548579,0.074327336946184,0,"1",164131690,164265294,"+",133605,5858,0.419082,0.418573,0.419105,"protein_coding",20.3314829587349,0.870601484705439
"ENSMUSG00000038567","Cyp24a1",5.79163593823951,1.22757681101754,0.000726545512397,0.076474419312468,0,"2",170324628,170339065,"-",14438,3548,0.475445,0.491263,0.470291,"protein_coding",55.3931600550398,2.34173335576771
"ENSMUSG00000024962","Vegfb",6.56516909989715,0.218606186409912,0.000750450865444,0.076667384738857,0,"19",6959841,6965019,"-",5179,1598,0.525106,0.606383,0.488827,"protein_coding",94.6918988847249,1.16360885982851
"ENSMUSG00000046179","E2f8",0.753901343171414,-0.600769663612701,0.000747503759607,0.076667384738857,0,"7",48516177,48531344,"-",15168,5429,0.474781,0.483146,0.470117,"protein_coding",1.68634689791247,0.659402077011338
"ENSMUSG00000062944","9130023H24Rik",3.01288332832632,0.307824677736879,0.00074608367514,0.076667384738857,0,"7",127833630,127837203,"-",3574,3573,0.489784,0.489784,0,"protein_coding",8.07176027592898,1.23783985428249
"ENSMUSG00000070348","Ccnd1",8.7859365700852,-0.257008924577514,0.000744176817973,0.076667384738857,0,"7",144483668,144493662,"-",9995,4704,0.53372,0.517219,0.548393,"protein_coding",441.398087996368,0.836821066053988
"ENSMUSG00000037548","H2-DMb2",2.31703176603631,-0.685178273391419,0.000757952777678,0.076868583161042,0,"17",34362281,34370529,"+",8249,1739,0.496363,0.53019,0.487325,"protein_coding",4.98305938075482,0.621928970325343
"ENSMUSG00000031004","Mki67",4.94725912087433,-0.45966129301851,0.000765500394645,0.077071467269552,0,"7",135291513,135318090,"-",26578,10047,0.431463,0.464915,0.411131,"protein_coding",30.8512945172876,0.727156956015686
"ENSMUSG00000015804","Med28",6.89705118714877,0.229989792102746,0.000797595995024,0.079551129954707,0,"5",45677571,45686618,"+",9048,5006,0.447552,0.458849,0.433556,"protein_coding",119.184365551699,1.17282665077936
"ENSMUSG00000033533","Acsm1",7.15693889170133,-0.331784664191337,0.000801580408353,0.079551129954707,0,"7",119206249,119261738,"+",55490,2166,0.416821,0.507849,0.413124,"protein_coding",142.709631110867,0.794552985754665
"ENSMUSG00000000028","Cdc45",1.61350132004533,-0.318012489826117,0.00085316579666,0.079971490909948,0,"16",18599197,18630737,"-",31541,3489,0.462238,0.476641,0.460447,"protein_coding",3.05993566373228,0.802174221669356
"ENSMUSG00000013089","Etv5",3.97293424778296,0.398073658498415,0.00086538829275,0.079971490909948,0,"16",22200059,22258469,"-",58411,4088,0.463722,0.515411,0.459832,"protein_coding",15.7026293428795,1.31774722915705
"ENSMUSG00000021932","Rnaseh2b",4.57048229915456,-0.15870260080456,0.000865140811834,0.079971490909948,0,"14",62530038,62610441,"+",80404,6232,0.434362,0.452824,0.432811,"protein_coding",23.7603189792781,0.895830318786781
"ENSMUSG00000022034","Esco2",0.903914829103639,-0.586704608515594,0.000863424667784,0.079971490909948,0,"14",66056487,66071443,"-",14957,6639,0.389008,0.375659,0.399663,"protein_coding",1.87113652804833,0.665862127782408
"ENSMUSG00000022551","Cyc1",8.82126415403324,0.220889194985646,0.000859854790266,0.079971490909948,0,"15",76227723,76230460,"+",2738,2148,0.576544,0.587989,0.534805,"protein_coding",452.340121177825,1.16545168313235
"ENSMUSG00000026715","Serpinc1",2.20747855698603,-2.42742063922666,0.000859933927386,0.079971490909948,0,"1",160806155,160833433,"+",27279,8537,0.460664,0.463746,0.45926,"protein_coding",4.61867347814011,0.185897511213813
"ENSMUSG00000027715","Ccna2",2.91847865970758,-0.407423621603833,0.00086195472067,0.079971490909948,0,"3",36619014,36626299,"-",7286,4074,0.439671,0.460972,0.412644,"protein_coding",7.56048434169216,0.753968616433089
"ENSMUSG00000030801","Kat8",3.80507245079857,0.224505819183849,0.000821122682227,0.079971490909948,0,"7",127511688,127525009,"+",13322,2879,0.481195,0.49809,0.476537,"protein_coding",13.9778682725415,1.16837696411711
"ENSMUSG00000033068","Entpd6",4.48397776437265,0.158429828987274,0.000844529561459,0.079971490909948,0,"2",150590962,150613595,"+",22634,4761,0.491583,0.530141,0.481312,"protein_coding",22.3775124263508,1.11607178936604
"ENSMUSG00000035790","Cep19",4.86431779079391,0.172856135485197,0.000824896240576,0.079971490909948,0,"16",31918618,31926887,"+",8270,1747,0.442738,0.477962,0.433303,"protein_coding",29.1276577818934,1.12728799419009
"ENSMUSG00000067235","H2-Q10",2.97244100702775,-3.07900375736386,0.000869130209256,0.079971490909948,0,"17",35780986,35785460,"+",4475,4346,0.533751,0.532904,0.5625,"protein_coding",7.84863085653292,0.118338895701638
"ENSMUSG00000004864","Mapk13",5.03466384337675,0.286776255936049,0.000884005156274,0.08028801986127,0,"17",28988271,28999207,"+",10937,3139,0.531547,0.553042,0.522893,"protein_coding",32.7781799340812,1.21991130252474
"ENSMUSG00000020649","Rrm2",3.36168300668245,-0.490110041253136,0.000895684689686,0.08028801986127,0,"12",24758240,24764145,"+",5906,2762,0.469771,0.464881,0.474069,"protein_coding",10.2793918325399,0.711970790308917
"ENSMUSG00000022442","Ttll1",3.39603155089452,0.19050291190468,0.000892684884322,0.08028801986127,0,"15",83367970,83395094,"-",27125,2897,0.495133,0.517432,0.492467,"protein_coding",10.527066418484,1.14116144625685
"ENSMUSG00000036880","Acaa2",7.98423793808097,0.319835760990546,0.00088599182874,0.08028801986127,0,"18",74912268,74939279,"+",27012,1506,0.445004,0.525896,0.440227,"protein_coding",253.218313461273,1.24818844478586
"ENSMUSG00000030268","Bcat1",5.69406238306993,0.607348135247996,0.000905124958492,0.080614142136491,0,"6",144939561,145021910,"-",82350,9305,0.462786,0.482536,0.460271,"protein_coding",51.7706448430369,1.52345631901987
"ENSMUSG00000079015","Serpina1c",3.29490176446965,-2.40922957888374,0.000915909898289,0.081055109088088,0,"12",103861185,103871146,"-",9962,1356,0.490212,0.516962,0.485997,"protein_coding",9.81441151550071,0.188256348344556
"ENSMUSG00000026605","Cenpf",3.60084278948597,-0.457545245235541,0.000924877321496,0.081330667752326,0,"1",189372803,189420283,"-",47481,15415,0.4115,0.431463,0.401902,"protein_coding",12.1328181774628,0.728224283345973
"ENSMUSG00000104887","Gm43158",1.34618214611814,0.49604662533942,0.000933319950255,0.081556901816616,0,"3",121918755,122021019,"-",102265,1549,0.452075,0.456423,0.452008,"unprocessed_pseudogene",2.54238434471582,1.41034353954427
"ENSMUSG00000006522","Itih3",2.30346605451816,-2.32683996835821,0.000941041722771,0.081717710601169,0,"14",30630529,30645717,"-",15189,3617,0.496971,0.516174,0.490969,"protein_coding",4.93642310540697,0.199320227601096
"ENSMUSG00000027342","Pcna",5.2770913639339,-0.272887666468173,0.000964397717536,0.082711986959559,0,"2",132091082,132095234,"-",4153,2395,0.426541,0.433403,0.417188,"protein_coding",38.7759806866465,0.827661258313126
"ENSMUSG00000033952","Aspm",1.67207218220725,-0.490699675375403,0.000961961481169,0.082711986959559,0,"1",139382510,139421829,"+",39320,11563,0.403825,0.438122,0.389537,"protein_coding",3.18671982196704,0.711679865002777
"ENSMUSG00000040865","Ino80d",4.58445269369739,-0.173809457674256,0.00097644931854,0.083231821053917,0,"1",62997577,63153826,"-",156250,17696,0.432163,0.439365,0.431243,"protein_coding",23.9915205870512,0.886498774792521
"ENSMUSG00000017499","Cdc6",1.00170566405139,-0.417030067773231,0.001002763254633,0.08443874339319,0,"11",98798627,98814766,"+",16140,5215,0.478158,0.488015,0.473453,"protein_coding",2.0023659507845,0.748964857579057
"ENSMUSG00000054630","Ugt2b5",3.04924663471725,-0.649823784915979,0.001002167640966,0.08443874339319,0,"5",87272819,87288177,"-",15359,1852,0.357729,0.397948,0.352214,"protein_coding",8.27779565479116,0.637358157735714
"ENSMUSG00000055632","Hmcn2",4.72833769632118,0.335541562154738,0.001031186574348,0.086309073879457,0,"2",31204427,31350750,"+",146324,15974,0.520848,0.6001,0.511135,"protein_coding",26.5076651719947,1.26185099644238
"ENSMUSG00000002409","Dyrk1b",4.84810893958931,0.223939552466863,0.001090261970332,0.086973678255365,0,"7",27878894,27886719,"+",7826,2683,0.581981,0.636974,0.553287,"protein_coding",28.802236561838,1.16791845892903
"ENSMUSG00000003051","Elf3",5.30431824739678,-0.304505569658815,0.001095115758342,0.086973678255365,0,"1",135181313,135186306,"-",4994,2208,0.547567,0.557518,0.539677,"protein_coding",39.5147191014612,0.809719670456135
"ENSMUSG00000005681","Apoa2",3.69153953896849,-2.22005941000012,0.001120504419729,0.086973678255365,0,"1",171052623,171053948,"+",1326,533,0.517736,0.517824,0.517677,"protein_coding",12.9200481271815,0.214632520387288
"ENSMUSG00000010067","Rassf1",5.51664836220542,-0.163315379975255,0.001075206108698,0.086973678255365,0,"9",107428754,107439466,"+",10713,5838,0.49972,0.509078,0.48851,"protein_coding",45.7800889908628,0.892970623403011
"ENSMUSG00000029414","Kntc1",1.39503931838813,-0.44165730854876,0.001111655825586,0.086973678255365,0,"5",123887779,123959656,"+",71878,7918,0.44252,0.462491,0.440048,"protein_coding",2.62995719478744,0.736288305007918
"ENSMUSG00000029596","Sdsl",3.25007748336471,0.299424342403902,0.00111483542408,0.086973678255365,0,"5",120596251,120610875,"-",14625,1488,0.512787,0.601478,0.502741,"protein_coding",9.51416788729033,1.23065326570975
"ENSMUSG00000034412","Tbc1d10a",6.004017474789,0.244054236995322,0.001111039595953,0.086973678255365,0,"11",4136789,4165505,"+",28717,2724,0.491364,0.592144,0.480802,"protein_coding",64.1784692611344,1.1843161344585
"ENSMUSG00000039710","Slc7a12",2.2757417785388,0.903812858625754,0.001090486494773,0.086973678255365,0,"3",14545757,14570890,"+",25134,1737,0.359965,0.373633,0.35895,"protein_coding",4.84246552722538,1.87100427976456
"ENSMUSG00000041859","Mcm3",3.71518687979607,-0.395903026022849,0.001086068227482,0.086973678255365,0,"1",20873192,20890536,"-",17345,3736,0.468231,0.526499,0.452234,"protein_coding",13.1335668900493,0.760013512493665
"ENSMUSG00000044254","Pcsk9",2.76476595859607,0.478261233844167,0.001098974843562,0.086973678255365,0,"4",106299526,106321526,"-",22001,3509,0.525727,0.584782,0.514521,"protein_coding",6.79637736041044,1.39306370475709
"ENSMUSG00000071226","Cecr2",3.47514169672725,0.268320413573189,0.001110567833852,0.086973678255365,0,"6",120643330,120748151,"+",104822,17064,0.414077,0.443976,0.408264,"protein_coding",11.1204379176738,1.20440484233546
"ENSMUSG00000104011","Gm32391",3.21571905185616,0.241635874642337,0.001062052678546,0.086973678255365,0,"1",164290011,164291558,"+",1548,537,0.451196,0.465549,0.443564,"lncRNA",9.29026050864172,1.18233255075555
"ENSMUSG00000108084","Gm7932",3.28968416051165,-0.239238290053478,0.001083304060371,0.086973678255365,0,"6",48837263,48843017,"+",5755,2191,0.471324,0.476495,0.468145,"lncRNA",9.77898114083748,0.8471924925386
"ENSMUSG00000015401","Cltrn",9.99867822288313,-0.244431929418425,0.001135600136611,0.087655712767082,0,"X",162871826,162901856,"+",30031,1536,0.408059,0.410156,0.407946,"protein_coding",1023.06225509216,0.844148119526051
"ENSMUSG00000056394","Lig1",4.00518831888233,-0.285314224793623,0.001146961254543,0.088043534091791,0,"7",13011239,13045350,"+",34112,4197,0.465949,0.527996,0.457244,"protein_coding",16.0576438870063,0.820562867446707
"ENSMUSG00000031722","Hp",4.89416000909074,-2.718148942309,0.001156308584936,0.088273359775261,0,"8",110301760,110305804,"-",4045,1600,0.512611,0.544375,0.491817,"protein_coding",29.7364394571851,0.151969220446527
"ENSMUSG00000028496","Mllt3",3.53192883365991,-0.256005577391977,0.001211295931084,0.091965823314124,0,"4",87688162,87951601,"-",263440,11988,0.40721,0.421672,0.406521,"protein_coding",11.5668877622014,0.837403250140123
"ENSMUSG00000038943","Prc1",2.47672885365951,-0.461930968798936,0.001232966803313,0.093102395463227,0,"7",79944198,79966007,"+",21810,8213,0.441607,0.435651,0.445204,"protein_coding",5.56633930714422,0.726013878000913
"ENSMUSG00000024391","Apom",6.33820534901251,-0.321743501826179,0.001240994346056,0.093202029427579,0,"17",35347973,35351026,"-",3054,1007,0.517524,0.544191,0.504399,"protein_coding",80.9077136498723,0.800102366676705
"ENSMUSG00000073418","C4b",4.86324298430678,-0.751447274371647,0.001250805759857,0.093433845308857,0,"17",34947354,34962856,"-",15503,5655,0.549865,0.549956,0.549812,"protein_coding",29.1059657847251,0.594007365674969
"ENSMUSG00000022214","Dcaf11",7.83254857480297,0.166807702402731,0.001264957718613,0.093985682044945,0,"14",55797463,55807522,"+",10060,8065,0.503032,0.508741,0.47994,"protein_coding",227.946046142165,1.12257178390483
"ENSMUSG00000028212","Ccne2",0.791749715971983,-0.495896564532831,0.001306939158696,0.096588365270896,0,"4",11191351,11204779,"+",13429,3482,0.376452,0.374497,0.377137,"protein_coding",1.73117277478308,0.709120857147923
"ENSMUSG00000001665","Gstt3",5.08903199376155,0.221216285547736,0.001347682131326,0.097473151282194,0,"10",75609949,75617248,"-",7300,3836,0.4913,0.51121,0.469246,"protein_coding",34.0370003418571,1.16571594650937
"ENSMUSG00000005980","Dnase1",10.1465074221589,-0.45437024816718,0.001382050583172,0.097473151282194,0,"16",3854806,3857888,"+",3083,3082,0.510383,0.510383,0,"protein_coding",1133.45187516476,0.729828680632485
"ENSMUSG00000027326","Knl1",0.838189534104644,-0.604031480112587,0.001330156073134,0.097473151282194,0,"2",118877600,118935982,"+",58383,8518,0.389949,0.390819,0.3898,"protein_coding",1.78780518224593,0.657912906467145
"ENSMUSG00000031879","Ciao2b",4.41327405200625,0.267334911203924,0.001346036065538,0.097473151282194,0,"8",105366470,105368597,"-",2128,1072,0.541608,0.571828,0.5109,"protein_coding",21.3072729223283,1.20358239650681
"ENSMUSG00000032080","Apoa4",3.12410930072306,-0.540137693748617,0.001360684068654,0.097473151282194,0,"9",46151994,46154757,"+",2764,1812,0.555556,0.575607,0.51735,"protein_coding",8.71867741265988,0.687705269948051
"ENSMUSG00000036892","Prodh2",6.29711598871664,0.366518999797815,0.001371912312782,0.097473151282194,0,"7",30193047,30212827,"+",19781,2448,0.498534,0.566585,0.488922,"protein_coding",78.635888603734,1.2892383418582
"ENSMUSG00000040564","Apoc1",2.22873968571733,-2.83133557442747,0.001341782593719,0.097473151282194,0,"7",19423406,19426585,"-",3180,741,0.522806,0.553306,0.513536,"protein_coding",4.68724331043705,0.140502180517188
"ENSMUSG00000040600","Eps8l3",2.6957641710111,-0.446545223593581,0.001376205342106,0.097473151282194,0,"3",107784545,107800216,"+",15672,2252,0.490843,0.538188,0.482897,"protein_coding",6.47896862307617,0.733797948543564
"ENSMUSG00000066643","Wdr35",4.60206573162072,0.137815054533266,0.001378291002636,0.097473151282194,0,"12",9023892,9078847,"+",54956,7246,0.416213,0.439277,0.41271,"protein_coding",24.2862145432972,1.10023755600014
"ENSMUSG00000050957","Insl6",1.34018497326827,0.411654652954167,0.001389112536657,0.097476412041981,0,"19",29298744,29302756,"-",4013,706,0.4332,0.491501,0.42075,"protein_coding",2.53183778341976,1.33021058203766
"ENSMUSG00000024847","Aip",5.73315125670632,0.176621570726066,0.001397288169319,0.097557396103117,0,"19",4164446,4175858,"-",11413,1983,0.494129,0.558749,0.480539,"protein_coding",53.1925117206472,1.13023405972451
"ENSMUSG00000025612","Bach1",4.64043185764191,-0.20199493429259,0.001408857921542,0.09787335980952,0,"16",87495833,87530234,"+",34402,6174,0.461411,0.459508,0.461827,"protein_coding",24.9407312129405,0.869347612608251
"ENSMUSG00000029001","Fbxo44",4.41976712922531,0.175329132210786,0.001417149284229,0.097959562960559,0,"4",148237257,148244939,"-",7683,3014,0.528378,0.554081,0.511782,"protein_coding",21.403385797595,1.1292219928123
"ENSMUSG00000028792","Ak2",7.70512853508422,-0.162534528776444,0.001424464141277,0.097977746430178,0,"4",128885751,128905322,"+",19572,2131,0.481376,0.510558,0.47781,"protein_coding",208.677108089071,0.893454069935296
"ENSMUSG00000027641","Rbl1",3.24451346217668,-0.218788579900182,0.00144847128092,0.098247713050388,0,"2",156987813,157046454,"-",58642,5971,0.425931,0.41936,0.426676,"protein_coding",9.4775453991174,0.859286670097368
"ENSMUSG00000037544","Dlgap5",0.95824962969175,-0.670017326457964,0.00145205530366,0.098247713050388,0,"14",47625236,47655864,"-",30629,6787,0.451515,0.473405,0.445283,"protein_coding",1.94295115106456,0.628499139075749
"ENSMUSG00000053560","Ier2",4.72028542501232,-0.271971491488003,0.001448955644389,0.098247713050388,0,"8",85387960,85389483,"-",1524,1523,0.608667,0.608667,0,"protein_coding",26.360127164932,0.828187026641031
